dataset,column,missing_values,rows,missing_pct,split,data_type,line,station,station_key,observed_values,completeness_pct
test_numeric,L1_S24_F1573,1051903,1183748,88.8621,test,numeric,1,24,L1_S24,131845,11.1379
test_numeric,L1_S24_F1575,1051901,1183748,88.8619,test,numeric,1,24,L1_S24,131847,11.1381
test_numeric,L1_S24_F1578,1051901,1183748,88.8619,test,numeric,1,24,L1_S24,131847,11.1381
test_numeric,L1_S24_F1581,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1594,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1599,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1604,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1609,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1622,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1627,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1632,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1637,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1642,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1647,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1652,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1657,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1662,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1667,1117779,1183748,94.4271,test,numeric,1,24,L1_S24,65969,5.5729
test_numeric,L1_S24_F1672,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1685,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1690,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1695,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1700,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1713,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1718,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1723,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1728,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1733,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1738,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1743,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1748,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1753,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1758,1117710,1183748,94.4213,test,numeric,1,24,L1_S24,66038,5.5787
test_numeric,L1_S24_F1763,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1768,1117891,1183748,94.4366,test,numeric,1,24,L1_S24,65857,5.5634
test_numeric,L1_S24_F1773,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1778,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1783,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1788,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1793,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1798,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1803,1117876,1183748,94.4353,test,numeric,1,24,L1_S24,65872,5.5647
test_numeric,L1_S24_F1808,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1810,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1812,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1814,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1816,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1818,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1820,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1822,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1824,1117732,1183748,94.4231,test,numeric,1,24,L1_S24,66016,5.5769
test_numeric,L1_S24_F1829,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1831,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1834,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1836,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1838,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1840,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1842,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1844,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1846,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1848,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S24_F1850,1051892,1183748,88.8611,test,numeric,1,24,L1_S24,131856,11.1389
test_numeric,L1_S25_F1855,1128173,1183748,95.3052,test,numeric,1,25,L1_S25,55575,4.6948
test_numeric,L1_S25_F1858,1128173,1183748,95.3052,test,numeric,1,25,L1_S25,55575,4.6948
test_numeric,L1_S25_F1865,1128334,1183748,95.3188,test,numeric,1,25,L1_S25,55414,4.6812
test_numeric,L1_S25_F1869,1128334,1183748,95.3188,test,numeric,1,25,L1_S25,55414,4.6812
test_numeric,L1_S25_F1873,1128334,1183748,95.3188,test,numeric,1,25,L1_S25,55414,4.6812
test_numeric,L1_S25_F1877,1128334,1183748,95.3188,test,numeric,1,25,L1_S25,55414,4.6812
test_numeric,L1_S25_F1881,1128366,1183748,95.3215,test,numeric,1,25,L1_S25,55382,4.6785
test_numeric,L1_S25_F1885,1128235,1183748,95.3104,test,numeric,1,25,L1_S25,55513,4.6896
test_numeric,L1_S25_F1890,1128242,1183748,95.311,test,numeric,1,25,L1_S25,55506,4.689
test_numeric,L1_S25_F1892,1128242,1183748,95.311,test,numeric,1,25,L1_S25,55506,4.689
test_numeric,L1_S25_F1894,1128242,1183748,95.311,test,numeric,1,25,L1_S25,55506,4.689
test_numeric,L1_S25_F1896,1128823,1183748,95.3601,test,numeric,1,25,L1_S25,54925,4.6399
test_numeric,L1_S25_F1900,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1909,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1914,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1919,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1924,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1929,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1938,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1943,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1948,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1953,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1958,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1963,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1968,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1973,1155839,1183748,97.6423,test,numeric,1,25,L1_S25,27909,2.3577
test_numeric,L1_S25_F1978,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F1987,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F1992,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F1997,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2002,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2007,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2016,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2021,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2026,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2031,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2036,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2041,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2046,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2051,1156063,1183748,97.6612,test,numeric,1,25,L1_S25,27685,2.3388
test_numeric,L1_S25_F2056,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2061,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2066,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2071,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2076,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2081,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2086,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2091,1156356,1183748,97.686,test,numeric,1,25,L1_S25,27392,2.314
test_numeric,L1_S25_F2096,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2101,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2106,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2111,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2116,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2121,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2126,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2131,1155907,1183748,97.6481,test,numeric,1,25,L1_S25,27841,2.3519
test_numeric,L1_S25_F2136,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2144,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2147,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2152,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2155,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2158,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2161,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2164,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2167,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2170,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2173,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2176,1128668,1183748,95.347,test,numeric,1,25,L1_S25,55080,4.653
test_numeric,L1_S25_F2181,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2184,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2187,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2190,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2193,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2196,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2199,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2202,1182552,1183748,99.899,test,numeric,1,25,L1_S25,1196,0.101
test_numeric,L1_S25_F2207,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2210,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2217,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2220,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2223,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2226,1180178,1183748,99.6984,test,numeric,1,25,L1_S25,3570,0.3016
test_numeric,L1_S25_F2231,1176577,1183748,99.3942,test,numeric,1,25,L1_S25,7171,0.6058
test_numeric,L1_S25_F2233,1176577,1183748,99.3942,test,numeric,1,25,L1_S25,7171,0.6058
test_numeric,L1_S25_F2237,1176588,1183748,99.3951,test,numeric,1,25,L1_S25,7160,0.6049
test_numeric,L1_S25_F2239,1176591,1183748,99.3954,test,numeric,1,25,L1_S25,7157,0.6046
test_numeric,L1_S25_F2241,1179275,1183748,99.6221,test,numeric,1,25,L1_S25,4473,0.3779
test_numeric,L1_S25_F2243,1179275,1183748,99.6221,test,numeric,1,25,L1_S25,4473,0.3779
test_numeric,L1_S25_F2245,1179275,1183748,99.6221,test,numeric,1,25,L1_S25,4473,0.3779
test_numeric,L1_S25_F2247,1176594,1183748,99.3956,test,numeric,1,25,L1_S25,7154,0.6044
test_numeric,L1_S25_F2249,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2258,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2263,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2268,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2273,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2278,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2287,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2292,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2297,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2302,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2307,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2312,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2317,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2322,1180172,1183748,99.6979,test,numeric,1,25,L1_S25,3576,0.3021
test_numeric,L1_S25_F2327,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2336,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2341,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2346,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2351,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2356,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2365,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2370,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2375,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2380,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2385,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2390,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2395,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2400,1180127,1183748,99.6941,test,numeric,1,25,L1_S25,3621,0.3059
test_numeric,L1_S25_F2405,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2408,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2411,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2414,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2417,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2420,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2423,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2426,1180134,1183748,99.6947,test,numeric,1,25,L1_S25,3614,0.3053
test_numeric,L1_S25_F2429,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2431,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2433,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2435,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2437,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2439,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2441,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2443,1180262,1183748,99.7055,test,numeric,1,25,L1_S25,3486,0.2945
test_numeric,L1_S25_F2449,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2451,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2454,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2456,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2458,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2460,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2462,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2464,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2466,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2468,1176663,1183748,99.4015,test,numeric,1,25,L1_S25,7085,0.5985
test_numeric,L1_S25_F2472,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2475,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2478,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2481,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2484,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2487,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2490,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2493,1174035,1183748,99.1795,test,numeric,1,25,L1_S25,9713,0.8205
test_numeric,L1_S25_F2498,1179607,1183748,99.6502,test,numeric,1,25,L1_S25,4141,0.3498
test_numeric,L1_S25_F2500,1179607,1183748,99.6502,test,numeric,1,25,L1_S25,4141,0.3498
test_numeric,L1_S25_F2504,1179608,1183748,99.6503,test,numeric,1,25,L1_S25,4140,0.3497
test_numeric,L1_S25_F2506,1179608,1183748,99.6503,test,numeric,1,25,L1_S25,4140,0.3497
test_numeric,L1_S25_F2508,1180310,1183748,99.7096,test,numeric,1,25,L1_S25,3438,0.2904
test_numeric,L1_S25_F2510,1180310,1183748,99.7096,test,numeric,1,25,L1_S25,3438,0.2904
test_numeric,L1_S25_F2512,1180310,1183748,99.7096,test,numeric,1,25,L1_S25,3438,0.2904
test_numeric,L1_S25_F2514,1179608,1183748,99.6503,test,numeric,1,25,L1_S25,4140,0.3497
test_numeric,L1_S25_F2516,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2525,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2530,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2535,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2540,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2545,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2554,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2559,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2564,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2569,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2574,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2579,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2584,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2589,1181672,1183748,99.8246,test,numeric,1,25,L1_S25,2076,0.1754
test_numeric,L1_S25_F2594,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2603,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2608,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2613,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2618,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2623,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2632,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2637,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2642,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2647,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2652,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2657,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2662,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2667,1181688,1183748,99.826,test,numeric,1,25,L1_S25,2060,0.174
test_numeric,L1_S25_F2672,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2677,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2682,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2687,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2692,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2697,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2702,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2707,1181719,1183748,99.8286,test,numeric,1,25,L1_S25,2029,0.1714
test_numeric,L1_S25_F2712,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
test_numeric,L1_S25_F2714,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
test_numeric,L1_S25_F2716,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
test_numeric,L1_S25_F2718,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
test_numeric,L1_S25_F2720,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
test_numeric,L1_S25_F2722,1181646,1183748,99.8224,test,numeric,1,25,L1_S25,2102,0.1776
