feature,non_null_count,missing_count,missing_rate,present_rate,value_corr_with_response,abs_value_corr,missing_failure_rate,present_failure_rate,missing_signal_abs_diff,global_response_rate_reference
L0_S9_F190,225659,958088,0.8093688938599211,0.19063110614007894,-0.005239274487556812,0.005239274487556812,0.005931605447516303,0.00530003234969578,0.0006315730978205232,0.005780455124672923
L1_S25_F1869,55289,1128458,0.9532932290430303,0.046706770956969734,0.005235537917829208,0.005235537917829208,0.005845144436035723,0.005118558845339941,0.0007265855906957823,0.005780455124672923
L3_S29_F3333,1119629,64118,0.05416529038721957,0.9458347096127804,0.005228604694606247,0.005228604694606247,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S29_F3388,1119629,64118,0.05416529038721957,0.9458347096127804,0.005228604694606247,0.005228604694606247,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S50_F4249,30359,1153388,0.974353472490321,0.025646527509678996,0.005117497521691067,0.005117497521691067,0.0058271804457823385,0.005204387496294345,0.0006227929494879939,0.005780455124672923
L0_S23_F623,80290,1103457,0.9321730065630578,0.0678269934369422,0.005101089527142761,0.005101089527142761,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L0_S6_F118,338988,844759,0.7136313756233384,0.28636862437666155,-0.005098778492869446,0.005098778492869446,0.00600644680908993,0.005324672259785007,0.0006817745493049232,0.005780455124672923
L2_S28_F3299,9583,1174164,0.9919045201381714,0.00809547986182857,0.0050920292977638315,0.0050920292977638315,0.005801574567096249,0.006991547532088072,0.0011899729649918235,0.005780455124672923
L1_S25_F2677,2168,1181579,0.9981685275654342,0.0018314724345658284,-0.005038601388384966,0.005038601388384966,0.005816792613951331,0.0027675276752767526,0.0030492649386745785,0.005780455124672923
L1_S25_F2737,4268,1179479,0.9963944998382256,0.003605500161774411,-0.005025034424159782,0.005025034424159782,0.0058254534417314765,0.0018744142455482662,0.00395103919618321,0.005780455124672923
L0_S23_F667,80290,1103457,0.9321730065630578,0.0678269934369422,-0.005020596311080013,0.005020596311080013,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L3_S35_F3889,552057,631690,0.5336359880954292,0.4663640119045708,0.004992178063477736,0.004992178063477736,0.005876300083901914,0.005736726461216867,0.00013957362268504723,0.005780455124672923
L3_S35_F3896,552047,631700,0.5336444358465111,0.4663555641534889,0.004975251647120407,0.004975251647120407,0.00587620706031344,0.005736830378572839,0.0001393766817406007,0.005780455124672923
L1_S24_F1850,132922,1050825,0.8877108030685611,0.1122891969314389,-0.004967592526398828,0.004967592526398828,0.005411938239002688,0.008967665247287883,0.0035557270082851944,0.005780455124672923
L1_S25_F2781,17778,1165969,0.9849815881265169,0.015018411873483073,-0.00495886807533391,0.00495886807533391,0.0058191941638242525,0.005287433907076162,0.0005317602567480907,0.005780455124672923
L1_S25_F2797,17777,1165970,0.9849824329016251,0.015017567098374873,0.004955149485774077,0.004955149485774077,0.005819189172963284,0.005287731338246048,0.0005314578347172362,0.005780455124672923
L1_S25_F3022,17772,1165975,0.984986656777166,0.015013343222833986,0.004954020245543653,0.004954020245543653,0.005819164218786852,0.005289218996173756,0.0005299452226130959,0.005780455124672923
L1_S25_F2506,4296,1179451,0.9963708461351961,0.0036291538648038912,-0.004930538361263506,0.004930538361263506,0.0058255917371726335,0.00186219739292365,0.003963394344248984,0.005780455124672923
L1_S25_F1973,27979,1155768,0.9763640372478241,0.023635962752175943,-0.004924041146480154,0.004924041146480154,0.005827294059015304,0.0051467171807427,0.0006805768782726044,0.005780455124672923
L0_S0_F16,673862,509885,0.43073815604178933,0.5692618439582107,-0.004921242192766833,0.004921242192766833,0.006415172048599194,0.0053542119899920165,0.0010609600586071778,0.005780455124672923
L0_S0_F12,673862,509885,0.43073815604178933,0.5692618439582107,-0.0049030417728429,0.0049030417728429,0.006415172048599194,0.0053542119899920165,0.0010609600586071778,0.005780455124672923
L1_S25_F2472,9864,1173883,0.9916671383327688,0.00833286166723124,-0.004899349150500796,0.004899349150500796,0.0058276676636427995,0.0038523925385239256,0.001975275125118874,0.005780455124672923
L3_S29_F3382,1119629,64118,0.05416529038721957,0.9458347096127804,0.004896750869369255,0.004896750869369255,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L0_S11_F314,225452,958295,0.8095437623073174,0.1904562376926826,0.004837609845339609,0.004837609845339609,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L3_S29_F3461,1119629,64118,0.05416529038721957,0.9458347096127804,0.004833186030824173,0.004833186030824173,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S29_F3467,1119629,64118,0.05416529038721957,0.9458347096127804,0.004833186030824173,0.004833186030824173,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L0_S9_F160,225678,958069,0.8093528431328654,0.19064715686713463,0.004800697524401259,0.004800697524401259,0.00593172308048794,0.0052995861359990785,0.0006321369444888614,0.005780455124672923
L1_S25_F2574,2147,1181600,0.9981862678427063,0.001813732157293746,0.004796534649960114,0.004796534649960114,0.0058200744752877455,0.0009315323707498836,0.004888542104537862,0.005780455124672923
L2_S27_F3155,120729,1063018,0.8980111459627775,0.10198885403722247,0.004769832161300073,0.004769832161300073,0.005697927974879071,0.006808637527023333,0.0011107095521442623,0.005780455124672923
L1_S24_F935,11834,1171913,0.9900029313696255,0.009997068630374528,-0.0047487005795859094,0.0047487005795859094,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
L2_S28_F3311,9583,1174164,0.9919045201381714,0.00809547986182857,-0.004717038108468576,0.004717038108468576,0.005801574567096249,0.006991547532088072,0.0011899729649918235,0.005780455124672923
L3_S30_F3749,1119569,64178,0.05421597689371124,0.9457840231062887,-0.004706014212959013,0.004706014212959013,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L1_S25_F2945,8936,1174811,0.9924510896331733,0.0075489103668267,-0.004697524395515582,0.004697524395515582,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L0_S11_F322,225452,958295,0.8095437623073174,0.1904562376926826,-0.004665421250438529,0.004665421250438529,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L3_S30_F3774,1119811,63936,0.05401154131752815,0.9459884586824718,-0.004644804370790073,0.004644804370790073,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S24_F948,11834,1171913,0.9900029313696255,0.009997068630374528,-0.00463596570475772,0.00463596570475772,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
L3_S30_F3784,1119811,63936,0.05401154131752815,0.9459884586824718,-0.00463254523507623,0.00463254523507623,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L0_S12_F338,242061,941686,0.7955128925353138,0.20448710746468624,-0.004612242632130733,0.004612242632130733,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L1_S24_F1202,13641,1170106,0.9884764227491178,0.011523577250882155,-0.0046042222362291,0.0046042222362291,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L1_S24_F1738,66500,1117247,0.9438224553050609,0.056177544694939074,0.004594016908276278,0.004594016908276278,0.00561200880378287,0.009157894736842104,0.0035458859330592344,0.005780455124672923
L3_S30_F3514,1119569,64178,0.05421597689371124,0.9457840231062887,-0.004557577579443405,0.004557577579443405,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L3_S30_F3539,1119569,64178,0.05421597689371124,0.9457840231062887,-0.004557577579443405,0.004557577579443405,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L3_S49_F4236,29673,1154074,0.9749329882145424,0.02506701178545756,-0.0045493072840225215,0.0045493072840225215,0.00582804915456028,0.005156202608431908,0.0006718465461283719,0.005780455124672923
L1_S24_F1594,66583,1117164,0.9437523389710808,0.056247661028919205,0.004526477347226569,0.004526477347226569,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L0_S2_F56,339774,843973,0.7129673823882975,0.2870326176117025,0.004517090530167703,0.004517090530167703,0.005997822205212726,0.0053476722762777614,0.0006501499289349646,0.005780455124672923
L3_S50_F4243,30359,1153388,0.974353472490321,0.025646527509678996,-0.0044795422227732525,0.0044795422227732525,0.0058271804457823385,0.005204387496294345,0.0006227929494879939,0.005780455124672923
L3_S38_F3956,27142,1156605,0.977071114013383,0.02292888598661702,0.00447045991593295,0.00447045991593295,0.005764284262993849,0.007810772971778056,0.0020464887087842075,0.005780455124672923
L0_S23_F651,80290,1103457,0.9321730065630578,0.0678269934369422,0.004448869319341595,0.004448869319341595,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L0_S11_F302,225452,958295,0.8095437623073174,0.1904562376926826,-0.004425226855973159,0.004425226855973159,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L1_S24_F687,23862,1159885,0.9798419763682611,0.02015802363173891,0.004399032134338019,0.004399032134338019,0.005818680300202175,0.005447992624256139,0.0003706876759460359,0.005780455124672923
L0_S11_F298,225452,958295,0.8095437623073174,0.1904562376926826,-0.0043917369791160584,0.0043917369791160584,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L1_S25_F2292,3579,1180168,0.9969765498877716,0.0030234501122283763,0.004371846099603224,0.004371846099603224,0.005810189735698646,0.006146968426934898,0.00033677869123625165,0.005780455124672923
L1_S24_F1046,11951,1171796,0.9899040926819667,0.010095907318033337,0.004340419526259538,0.004340419526259538,0.00581585873309006,0.00535520040164003,0.0004606583314500298,0.005780455124672923
L1_S25_F3005,8973,1174774,0.9924198329541701,0.0075801670458298664,-0.004316054095694604,0.004316054095694604,0.005809628064632006,0.006018054162487462,0.00020842609785545578,0.005780455124672923
L3_S47_F4163,59955,1123792,0.9493515083881945,0.05064849161180551,0.004293499030980653,0.004293499030980653,0.005850726824892863,0.005070469518805771,0.0007802573060870918,0.005780455124672923
L1_S25_F1894,55409,1128338,0.953191856030047,0.04680814396995303,0.004280866093225315,0.004280866093225315,0.005845766073641055,0.00510747351513292,0.0007382925585081345,0.005780455124672923
L0_S23_F655,80290,1103457,0.9321730065630578,0.0678269934369422,0.004274286671754239,0.004274286671754239,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L1_S25_F2925,8936,1174811,0.9924510896331733,0.0075489103668267,-0.0042742706503603395,0.0042742706503603395,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L1_S25_F2995,8973,1174774,0.9924198329541701,0.0075801670458298664,-0.0042693151209129716,0.0042693151209129716,0.005809628064632006,0.006018054162487462,0.00020842609785545578,0.005780455124672923
L0_S14_F374,120625,1063122,0.8980990025740297,0.10190099742597025,-0.004257007264988563,0.004257007264988563,0.00582999881481147,0.0056455958549222795,0.00018440295988919088,0.005780455124672923
L0_S2_F40,339774,843973,0.7129673823882975,0.2870326176117025,0.0042512728474291325,0.0042512728474291325,0.005997822205212726,0.0053476722762777614,0.0006501499289349646,0.005780455124672923
L0_S12_F346,242061,941686,0.7955128925353138,0.20448710746468624,-0.004234672959468273,0.004234672959468273,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L1_S25_F2877,8936,1174811,0.9924510896331733,0.0075489103668267,0.004223574476064585,0.004223574476064585,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L3_S30_F3574,810256,373491,0.31551589993469886,0.6844841000653011,0.0042116768448975,0.0042116768448975,0.006324114905044566,0.005574781303686736,0.0007493336013578294,0.005780455124672923
L1_S24_F1647,66583,1117164,0.9437523389710808,0.056247661028919205,0.004167367697315515,0.004167367697315515,0.005614215996935097,0.009116441133622696,0.003502225136687599,0.005780455124672923
L3_S30_F3624,810256,373491,0.31551589993469886,0.6844841000653011,-0.004161445511477628,0.004161445511477628,0.006324114905044566,0.005574781303686736,0.0007493336013578294,0.005780455124672923
L1_S25_F2061,27375,1156372,0.9768742814131736,0.023125718586826438,-0.004153405247586248,0.004153405247586248,0.005838951479281753,0.004639269406392694,0.001199682072889059,0.005780455124672923
L0_S3_F76,334708,849039,0.7172470130864113,0.28275298691358874,-0.004130025313525216,0.004130025313525216,0.005991479778902972,0.0053539204321378635,0.0006375593467651082,0.005780455124672923
L1_S24_F1012,11879,1171868,0.9899649164897567,0.010035083510243292,-0.0041245088030866526,0.0041245088030866526,0.00581379472773384,0.00555602323427898,0.00025777149345485983,0.005780455124672923
L1_S24_F1544,132572,1051175,0.8880064743564292,0.11199352564357079,0.004109462790438344,0.004109462790438344,0.005412038908840107,0.008976254412696496,0.003564215503856389,0.005780455124672923
L0_S13_F356,242065,941682,0.795509513434881,0.20449048656511903,-0.004098043063834237,0.004098043063834237,0.005900080919036363,0.0054654741495052984,0.00043460676953106445,0.005780455124672923
L1_S25_F2872,8872,1174875,0.9925051552400977,0.007494844759902253,0.004097558396388181,0.004097558396388181,0.005815937865730397,0.005184851217312894,0.0006310866484175032,0.005780455124672923
L0_S12_F352,242061,941686,0.7955128925353138,0.20448710746468624,0.004058446063704507,0.004058446063704507,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L0_S12_F350,242061,941686,0.7955128925353138,0.20448710746468624,0.004052736067454759,0.004052736067454759,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L2_S28_F3222,9583,1174164,0.9919045201381714,0.00809547986182857,0.0040469716358849505,0.0040469716358849505,0.005801574567096249,0.006991547532088072,0.0011899729649918235,0.005780455124672923
L1_S24_F1161,27201,1156546,0.9770212722819994,0.02297872771800058,0.004043953049433661,0.004043953049433661,0.005772360113648744,0.007462960920554392,0.0016906008069056478,0.005780455124672923
L1_S24_F1006,11879,1171868,0.9899649164897567,0.010035083510243292,0.004042674525143858,0.004042674525143858,0.00581379472773384,0.00555602323427898,0.00025777149345485983,0.005780455124672923
L0_S21_F482,81373,1102374,0.9312581151208831,0.06874188487911692,-0.004001594326909019,0.004001594326909019,0.005821980561950844,0.005665269806938419,0.00015671075501242498,0.005780455124672923
L1_S25_F2930,8936,1174811,0.9924510896331733,0.0075489103668267,0.003972992690867414,0.003972992690867414,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L3_S29_F3379,1119629,64118,0.05416529038721957,0.9458347096127804,0.003964863287587001,0.003964863287587001,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L1_S24_F1516,132907,1050840,0.887723474695184,0.11227652530481602,0.003944483123818976,0.003944483123818976,0.0054118609874005555,0.008968677345813237,0.0035568163584126814,0.005780455124672923
L0_S23_F659,80290,1103457,0.9321730065630578,0.0678269934369422,-0.0038945834918192677,0.0038945834918192677,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L0_S10_F254,224523,959224,0.8103285583828301,0.18967144161716987,0.003887116495784309,0.003887116495784309,0.005896432949967891,0.005447103414794921,0.0004493295351729702,0.005780455124672923
L1_S24_F1245,13641,1170106,0.9884764227491178,0.011523577250882155,-0.00387310143433286,0.00387310143433286,0.0058011838243714675,0.006671065171175133,0.000869881346803666,0.005780455124672923
L3_S35_F3898,552108,631639,0.5335929045649113,0.46640709543508874,0.003859267144613324,0.003859267144613324,0.0058609427220295135,0.005754308939555305,0.00010663378247420877,0.005780455124672923
L0_S9_F185,225659,958088,0.8093688938599211,0.19063110614007894,-0.0038430845469576607,0.0038430845469576607,0.005931605447516303,0.00530003234969578,0.0006315730978205232,0.005780455124672923
L1_S25_F2940,8936,1174811,0.9924510896331733,0.0075489103668267,0.0038329325808690393,0.0038329325808690393,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L1_S24_F1824,66466,1117281,0.9438511776587396,0.056148822341260396,-0.0037767998306277844,0.0037767998306277844,0.005644954134188266,0.00860590377034875,0.0029609496361604837,0.005780455124672923
L1_S25_F2896,8936,1174811,0.9924510896331733,0.0075489103668267,0.0037439886969679093,0.0037439886969679093,0.005814552298199455,0.005371530886302597,0.0004430214118968587,0.005780455124672923
L0_S2_F36,339774,843973,0.7129673823882975,0.2870326176117025,-0.00373548355343865,0.00373548355343865,0.005997822205212726,0.0053476722762777614,0.0006501499289349646,0.005780455124672923
L3_S36_F3918,569031,614716,0.5192967754089345,0.4807032245910655,-0.003697697723049703,0.003697697723049703,0.0056741649802510424,0.005959253538032199,0.0002850885577811565,0.005780455124672923
L3_S36_F3922,569031,614716,0.5192967754089345,0.4807032245910655,-0.003697697723049703,0.003697697723049703,0.0056741649802510424,0.005959253538032199,0.0002850885577811565,0.005780455124672923
L0_S21_F497,81368,1102379,0.9312623389964241,0.06873766100357592,-0.0036852071317392023,0.0036852071317392023,0.00582195415551276,0.0056656179333398875,0.0001563362221728721,0.005780455124672923
L1_S25_F3024,17772,1165975,0.984986656777166,0.015013343222833986,0.003680320291934067,0.003680320291934067,0.005819164218786852,0.005289218996173756,0.0005299452226130959,0.005780455124672923
L1_S25_F2787,17779,1165968,0.9849807433514087,0.015019256648591273,0.003674005253595338,0.003674005253595338,0.005819199154693783,0.005287136509364981,0.0005320626453288015,0.005780455124672923
L1_S24_F953,11834,1171913,0.9900029313696255,0.009997068630374528,-0.003666243505994232,0.003666243505994232,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
L0_S1_F28,673904,509843,0.43070267548724517,0.5692973245127548,-0.003613908679197468,0.003613908679197468,0.006419623295798903,0.005350910515444336,0.0010687127803545669,0.005780455124672923
L1_S25_F3028,17772,1165975,0.984986656777166,0.015013343222833986,0.0035913220199521316,0.0035913220199521316,0.005819164218786852,0.005289218996173756,0.0005299452226130959,0.005780455124672923
L0_S21_F532,81368,1102379,0.9312623389964241,0.06873766100357592,-0.0035836203860912922,0.0035836203860912922,0.00582195415551276,0.0056656179333398875,0.0001563362221728721,0.005780455124672923
L3_S40_F3982,59896,1123851,0.9494013501195779,0.050598649880422064,0.0035566937916916307,0.0035566937916916307,0.00585041967307054,0.005075464137838921,0.0007749555352316194,0.005780455124672923
L1_S25_F2411,3464,1180283,0.997073699025214,0.002926300974785967,-0.0035563591574075113,0.0035563591574075113,0.005805387352016423,0.00779445727482679,0.0019890699228103667,0.005780455124672923
L1_S24_F1416,13596,1170151,0.9885144376289866,0.011485562371013391,0.0035426997988490133,0.0035426997988490133,0.005794124006218001,0.007281553398058253,0.0014874293918402514,0.005780455124672923
L1_S24_F1411,13596,1170151,0.9885144376289866,0.011485562371013391,-0.0035132287953918368,0.0035132287953918368,0.005794124006218001,0.007281553398058253,0.0014874293918402514,0.005780455124672923
L0_S23_F631,80290,1103457,0.9321730065630578,0.0678269934369422,-0.0034497265278424856,0.0034497265278424856,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L0_S11_F306,225452,958295,0.8095437623073174,0.1904562376926826,-0.003442947741262501,0.003442947741262501,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L3_S30_F3799,1119811,63936,0.05401154131752815,0.9459884586824718,-0.0034325309249160427,0.0034325309249160427,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S25_F1877,55289,1128458,0.9532932290430303,0.046706770956969734,0.003431092755840499,0.003431092755840499,0.005845144436035723,0.005118558845339941,0.0007265855906957823,0.005780455124672923
L3_S30_F3804,1119811,63936,0.05401154131752815,0.9459884586824718,-0.0034304786170561547,0.0034304786170561547,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S25_F2451,7062,1176685,0.99403419818593,0.005965801814070026,0.003411079620908127,0.003411079620908127,0.005803592295304181,0.007080147267063155,0.0012765549717589737,0.005780455124672923
L0_S9_F170,225678,958069,0.8093528431328654,0.19064715686713463,0.003408566189112007,0.003408566189112007,0.00593172308048794,0.0052995861359990785,0.0006321369444888614,0.005780455124672923
L1_S24_F1482,27152,1156595,0.977062666262301,0.022937333737699017,0.003382323047162293,0.003382323047162293,0.005772115563356231,0.007476428992339423,0.0017043134289831917,0.005780455124672923
L2_S27_F3199,120729,1063018,0.8980111459627775,0.10198885403722247,0.0033746497783567497,0.0033746497783567497,0.005697927974879071,0.006808637527023333,0.0011107095521442623,0.005780455124672923
L1_S24_F1441,13596,1170151,0.9885144376289866,0.011485562371013391,0.0033729424479460794,0.0033729424479460794,0.005794124006218001,0.007281553398058253,0.0014874293918402514,0.005780455124672923
L3_S30_F3779,1119811,63936,0.05401154131752815,0.9459884586824718,-0.003371669570009858,0.003371669570009858,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L3_S30_F3789,1119811,63936,0.05401154131752815,0.9459884586824718,-0.003371669570009858,0.003371669570009858,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L3_S30_F3814,1119811,63936,0.05401154131752815,0.9459884586824718,-0.003371669570009858,0.003371669570009858,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L3_S30_F3824,1119811,63936,0.05401154131752815,0.9459884586824718,-0.003371669570009858,0.003371669570009858,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S24_F1685,66500,1117247,0.9438224553050609,0.056177544694939074,0.003361092083488427,0.003361092083488427,0.00561200880378287,0.009157894736842104,0.0035458859330592344,0.005780455124672923
L3_S29_F3321,1119629,64118,0.05416529038721957,0.9458347096127804,0.00336046633288065,0.00336046633288065,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S29_F3385,1119629,64118,0.05416529038721957,0.9458347096127804,0.00336046633288065,0.00336046633288065,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S41_F4023,59913,1123834,0.9493869889427387,0.05061301105726135,-0.003333937049466323,0.003333937049466323,0.005850508171135594,0.005074024001468796,0.000776484169666798,0.005780455124672923
L1_S24_F1288,13563,1170184,0.988542315207557,0.011457684792443024,-0.0033148336731850386,0.0033148336731850386,0.005781996677445598,0.0083314900833149,0.0025494934058693025,0.005780455124672923
L1_S25_F1978,27528,1156219,0.9767450308216198,0.023254969178380214,0.00330880979293602,0.00330880979293602,0.005829345478667969,0.00504940424295263,0.0007799412357153389,0.005780455124672923
L1_S25_F2985,8800,1174947,0.9925659790478878,0.007434020952112208,-0.0032850702565039745,0.0032850702565039745,0.005820688082100725,0.004545454545454545,0.0012752335366461795,0.005780455124672923
L0_S11_F326,225452,958295,0.8095437623073174,0.1904562376926826,0.0032672935344105402,0.0032672935344105402,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L3_S30_F3764,1119811,63936,0.05401154131752815,0.9459884586824718,-0.0032259188498440857,0.0032259188498440857,0.00513013013013013,0.0058500943462780775,0.0007199642161479477,0.005780455124672923
L1_S24_F1816,66466,1117281,0.9438511776587396,0.056148822341260396,-0.0032087679095498395,0.0032087679095498395,0.005644954134188266,0.00860590377034875,0.0029609496361604837,0.005780455124672923
L1_S25_F2036,27528,1156219,0.9767450308216198,0.023254969178380214,-0.003197492979518666,0.003197492979518666,0.005829345478667969,0.00504940424295263,0.0007799412357153389,0.005780455124672923
L1_S25_F2795,14189,1169558,0.9880134859898272,0.01198651401017281,-0.003167563879145718,0.003167563879145718,0.0058261326073610715,0.004581013461131863,0.0012451191462292087,0.005780455124672923
L1_S24_F1836,132922,1050825,0.8877108030685611,0.1122891969314389,-0.0031309947658195707,0.0031309947658195707,0.005411938239002688,0.008967665247287883,0.0035557270082851944,0.005780455124672923
L1_S24_F1575,132906,1050841,0.8877243194702922,0.11227568052970782,-0.003122527827833385,0.003122527827833385,0.005411855837372162,0.008968744827171084,0.003556888989798922,0.005780455124672923
L3_S49_F4221,29673,1154074,0.9749329882145424,0.02506701178545756,0.003095123254083545,0.003095123254083545,0.00582804915456028,0.005156202608431908,0.0006718465461283719,0.005780455124672923
L1_S25_F2791,14189,1169558,0.9880134859898272,0.01198651401017281,-0.0030515849350619324,0.0030515849350619324,0.0058261326073610715,0.004581013461131863,0.0012451191462292087,0.005780455124672923
L2_S26_F3117,227011,956736,0.8082267579136421,0.19177324208635793,0.0030426678640819655,0.0030426678640819655,0.005418422636965683,0.0074665985348727594,0.002048175897907076,0.005780455124672923
L3_S33_F3865,1114695,69052,0.058333410771051586,0.9416665892289484,-0.0030311458431621047,0.0030311458431621047,0.019304292417308695,0.004975352002117171,0.014328940415191525,0.005780455124672923
L1_S25_F1909,27979,1155768,0.9763640372478241,0.023635962752175943,-0.0030251739404729408,0.0030251739404729408,0.005827294059015304,0.0051467171807427,0.0006805768782726044,0.005780455124672923
L3_S29_F3427,1119629,64118,0.05416529038721957,0.9458347096127804,-0.0030194481630025976,0.0030194481630025976,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L0_S20_F461,242111,941636,0.795470653779904,0.204529346220096,-0.003000212157951297,0.003000212157951297,0.005900369144765069,0.005464435734022824,0.00043593341074224436,0.005780455124672923
L0_S12_F332,242061,941686,0.7955128925353138,0.20448710746468624,0.002997165974125583,0.002997165974125583,0.005900055857260275,0.0054655644651554775,0.0004344913921047978,0.005780455124672923
L0_S11_F282,225452,958295,0.8095437623073174,0.1904562376926826,-0.0029821082382336895,0.0029821082382336895,0.0059334547294935275,0.005291592001845182,0.0006418627276483452,0.005780455124672923
L3_S47_F4153,59955,1123792,0.9493515083881945,0.05064849161180551,0.0029764971200228053,0.0029764971200228053,0.005850726824892863,0.005070469518805771,0.0007802573060870918,0.005780455124672923
L0_S4_F109,335243,848504,0.7167950584035271,0.2832049415964729,0.0029453550262988205,0.0029453550262988205,0.005985829176998576,0.005369239626181605,0.0006165895508169709,0.005780455124672923
L0_S9_F200,225659,958088,0.8093688938599211,0.19063110614007894,-0.002925778749653928,0.002925778749653928,0.005931605447516303,0.00530003234969578,0.0006315730978205232,0.005780455124672923
L3_S29_F3488,1119629,64118,0.05416529038721957,0.9458347096127804,0.0029116707681534535,0.0029116707681534535,0.005193549393306092,0.005846579536614361,0.0006530301433082687,0.005780455124672923
L3_S30_F3634,810256,373491,0.31551589993469886,0.6844841000653011,-0.0028923500986118796,0.0028923500986118796,0.006324114905044566,0.005574781303686736,0.0007493336013578294,0.005780455124672923
L3_S30_F3554,1119569,64178,0.05421597689371124,0.9457840231062887,0.002876039414234656,0.002876039414234656,0.005110785627473589,0.005851358871137018,0.0007405732436634284,0.005780455124672923
L3_S47_F4188,59955,1123792,0.9493515083881945,0.05064849161180551,0.0028611441159236994,0.0028611441159236994,0.005850726824892863,0.005070469518805771,0.0007802573060870918,0.005780455124672923
L0_S10_F239,224523,959224,0.8103285583828301,0.18967144161716987,0.002854918421394265,0.002854918421394265,0.005896432949967891,0.005447103414794921,0.0004493295351729702,0.005780455124672923
L0_S21_F492,81368,1102379,0.9312623389964241,0.06873766100357592,-0.0028388155607283264,0.0028388155607283264,0.00582195415551276,0.0056656179333398875,0.0001563362221728721,0.005780455124672923
L1_S24_F892,12026,1171721,0.9898407345488521,0.01015926545114787,-0.002837250786736137,0.002837250786736137,0.0058068430966074685,0.006236487610177948,0.0004296445135704794,0.005780455124672923
L3_S40_F3984,59914,1123833,0.9493861441676305,0.05061385583236955,0.0028234222493768086,0.0028234222493768086,0.005850513376987506,0.0050739393130153215,0.0007765740639721847,0.005780455124672923
L0_S23_F627,80290,1103457,0.9321730065630578,0.0678269934369422,-0.0028171795959085347,0.0028171795959085347,0.00584073507168834,0.005405405405405406,0.00043532966628293413,0.005780455124672923
L1_S24_F973,11834,1171913,0.9900029313696255,0.009997068630374528,-0.0027902511908507624,0.0027902511908507624,0.00582125123622658,0.004816630049011323,0.001004621187215257,0.005780455124672923
