source,target,relationship,weight,transition_count,failure_evidence
station:L1_S25,feature:L1_S25_D2962,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2967,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2972,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2977,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2982,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2987,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2992,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2996,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D2998,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3000,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3002,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3004,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3006,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3008,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3010,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3011,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3012,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3014,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3016,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3018,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3019,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3021,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3023,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3025,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3027,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3029,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3031,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3033,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_D3035,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1852,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1853,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1855,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1856,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1858,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1859,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1861,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1863,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1865,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1866,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1868,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1869,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1870,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1872,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1873,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1874,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1876,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1877,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1878,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1880,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1881,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1882,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1884,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1885,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1886,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1888,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1889,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1890,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1892,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1894,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1896,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1897,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1899,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1900,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1901,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1903,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1904,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1905,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1907,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1908,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1909,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1910,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1912,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1913,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1914,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1915,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1917,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1918,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1919,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1920,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1922,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1923,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1924,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1925,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1927,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1928,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1929,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1930,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1932,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1933,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1934,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1936,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1937,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1938,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1939,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1941,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1942,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1943,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1944,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1946,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1947,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1948,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1949,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1951,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1952,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1953,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1954,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1956,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1957,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1958,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1959,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1961,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1962,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1963,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1964,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1966,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1967,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1968,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1969,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1971,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1972,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1973,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1974,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1976,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1977,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1978,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1979,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1981,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1982,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1983,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1985,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1986,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1987,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1988,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1990,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1991,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1992,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1993,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1995,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1996,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1997,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F1998,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2000,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2001,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2002,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2003,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2005,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2006,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2007,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2008,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2010,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2011,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2012,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2014,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2015,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2016,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2017,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2019,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2020,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2021,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2022,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2024,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2025,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2026,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2027,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2029,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2030,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2031,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2032,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2034,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2035,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2036,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2037,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2039,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2040,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2041,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2042,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2044,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2045,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2046,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2047,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2049,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2050,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2051,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2052,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2054,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2055,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2056,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2057,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2059,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2060,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2061,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2062,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2064,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2065,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2066,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2067,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2069,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2070,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2071,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2072,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2074,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2075,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2076,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2077,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2079,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2080,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2081,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2082,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2084,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2085,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2086,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2087,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2089,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2090,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2091,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2092,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2094,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2095,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2096,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2097,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2099,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2100,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2101,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2102,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2104,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2105,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2106,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2107,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2109,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2110,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2111,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2112,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2114,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2115,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2116,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2117,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2119,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2120,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2121,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2122,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2124,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2125,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2126,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2127,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2129,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2130,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2131,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2132,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2134,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2135,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2136,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2137,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2139,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2141,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2142,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2144,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2145,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2147,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2148,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2150,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2152,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2153,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2155,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2156,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2158,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2159,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2161,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2162,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2164,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2165,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2167,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2168,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2170,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2171,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2173,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2174,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2176,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2177,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2179,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2181,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2182,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2184,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2185,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2187,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2188,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2190,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2191,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2193,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2194,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2196,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2197,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2199,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2200,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2202,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2203,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2205,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2207,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2208,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2210,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2211,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2213,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2215,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2217,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2218,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2220,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2221,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2223,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2224,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2226,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2227,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2229,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2231,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2233,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2237,HAS_FEATURE,1.0,0.0,0.0
feature:L1_S25_F2237,failure:Response_1,MODEL_ASSOCIATED_WITH_FAILURE,0.0043422058326124,0.0,0.0043422058326124
station:L1_S25,feature:L1_S25_F2239,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2241,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2243,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2245,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2247,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2249,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2250,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2252,HAS_FEATURE,1.0,0.0,0.0
station:L1_S25,feature:L1_S25_F2253,HAS_FEATURE,1.0,0.0,0.0
