node_id,node_type,label,line,station,critical_score,evidence_value
feature:L1_S25_D2068,feature,L1_S25_D2068,L1,L1_S25,0.0,0.0
feature:L1_S25_D2073,feature,L1_S25_D2073,L1,L1_S25,0.0,0.0
feature:L1_S25_D2078,feature,L1_S25_D2078,L1,L1_S25,0.0,0.0
feature:L1_S25_D2083,feature,L1_S25_D2083,L1,L1_S25,0.0,0.0
feature:L1_S25_D2088,feature,L1_S25_D2088,L1,L1_S25,0.0,0.0
feature:L1_S25_D2093,feature,L1_S25_D2093,L1,L1_S25,0.0,0.0
feature:L1_S25_D2098,feature,L1_S25_D2098,L1,L1_S25,0.0,0.0
feature:L1_S25_D2103,feature,L1_S25_D2103,L1,L1_S25,0.0,0.0
feature:L1_S25_D2108,feature,L1_S25_D2108,L1,L1_S25,0.0,0.0
feature:L1_S25_D2113,feature,L1_S25_D2113,L1,L1_S25,0.0,0.0
feature:L1_S25_D2118,feature,L1_S25_D2118,L1,L1_S25,0.0,0.0
feature:L1_S25_D2123,feature,L1_S25_D2123,L1,L1_S25,0.0,0.0
feature:L1_S25_D2128,feature,L1_S25_D2128,L1,L1_S25,0.0,0.0
feature:L1_S25_D2133,feature,L1_S25_D2133,L1,L1_S25,0.0,0.0
feature:L1_S25_D2138,feature,L1_S25_D2138,L1,L1_S25,0.0,0.0
feature:L1_S25_D2140,feature,L1_S25_D2140,L1,L1_S25,0.0,0.0
feature:L1_S25_D2143,feature,L1_S25_D2143,L1,L1_S25,0.0,0.0
feature:L1_S25_D2146,feature,L1_S25_D2146,L1,L1_S25,0.0,0.0
feature:L1_S25_D2149,feature,L1_S25_D2149,L1,L1_S25,0.0,0.0
feature:L1_S25_D2151,feature,L1_S25_D2151,L1,L1_S25,0.0,0.0
feature:L1_S25_D2154,feature,L1_S25_D2154,L1,L1_S25,0.0,0.0
feature:L1_S25_D2157,feature,L1_S25_D2157,L1,L1_S25,0.0,0.0
feature:L1_S25_D2160,feature,L1_S25_D2160,L1,L1_S25,0.0,0.0
feature:L1_S25_D2163,feature,L1_S25_D2163,L1,L1_S25,0.0,0.0
feature:L1_S25_D2166,feature,L1_S25_D2166,L1,L1_S25,0.0,0.0
feature:L1_S25_D2169,feature,L1_S25_D2169,L1,L1_S25,0.0,0.0
feature:L1_S25_D2172,feature,L1_S25_D2172,L1,L1_S25,0.0,0.0
feature:L1_S25_D2175,feature,L1_S25_D2175,L1,L1_S25,0.0,0.0
feature:L1_S25_D2178,feature,L1_S25_D2178,L1,L1_S25,0.0,0.0
feature:L1_S25_D2180,feature,L1_S25_D2180,L1,L1_S25,0.0,0.0
feature:L1_S25_D2183,feature,L1_S25_D2183,L1,L1_S25,0.0,0.0
feature:L1_S25_D2186,feature,L1_S25_D2186,L1,L1_S25,0.0,0.0
feature:L1_S25_D2189,feature,L1_S25_D2189,L1,L1_S25,0.0,0.0
feature:L1_S25_D2192,feature,L1_S25_D2192,L1,L1_S25,0.0,0.0
feature:L1_S25_D2195,feature,L1_S25_D2195,L1,L1_S25,0.0,0.0
feature:L1_S25_D2198,feature,L1_S25_D2198,L1,L1_S25,0.0,0.0
feature:L1_S25_D2201,feature,L1_S25_D2201,L1,L1_S25,0.0,0.0
feature:L1_S25_D2204,feature,L1_S25_D2204,L1,L1_S25,0.0,0.0
feature:L1_S25_D2206,feature,L1_S25_D2206,L1,L1_S25,0.0,0.0
feature:L1_S25_D2209,feature,L1_S25_D2209,L1,L1_S25,0.0,0.0
feature:L1_S25_D2212,feature,L1_S25_D2212,L1,L1_S25,0.0,0.0
feature:L1_S25_D2214,feature,L1_S25_D2214,L1,L1_S25,0.0,0.0
feature:L1_S25_D2216,feature,L1_S25_D2216,L1,L1_S25,0.0,0.0
feature:L1_S25_D2219,feature,L1_S25_D2219,L1,L1_S25,0.0,0.0
feature:L1_S25_D2222,feature,L1_S25_D2222,L1,L1_S25,0.0,0.0
feature:L1_S25_D2225,feature,L1_S25_D2225,L1,L1_S25,0.0,0.0
feature:L1_S25_D2228,feature,L1_S25_D2228,L1,L1_S25,0.0,0.0
feature:L1_S25_D2230,feature,L1_S25_D2230,L1,L1_S25,0.0,0.0
feature:L1_S25_D2232,feature,L1_S25_D2232,L1,L1_S25,0.0,0.0
feature:L1_S25_D2234,feature,L1_S25_D2234,L1,L1_S25,0.0,0.0
feature:L1_S25_D2235,feature,L1_S25_D2235,L1,L1_S25,0.0,0.0
feature:L1_S25_D2236,feature,L1_S25_D2236,L1,L1_S25,0.0,0.0
feature:L1_S25_D2238,feature,L1_S25_D2238,L1,L1_S25,0.0,0.0
feature:L1_S25_D2240,feature,L1_S25_D2240,L1,L1_S25,0.0,0.0
feature:L1_S25_D2242,feature,L1_S25_D2242,L1,L1_S25,0.0,0.0
feature:L1_S25_D2244,feature,L1_S25_D2244,L1,L1_S25,0.0,0.0
feature:L1_S25_D2246,feature,L1_S25_D2246,L1,L1_S25,0.0,0.0
feature:L1_S25_D2248,feature,L1_S25_D2248,L1,L1_S25,0.0,0.0
feature:L1_S25_D2251,feature,L1_S25_D2251,L1,L1_S25,0.0,0.0
feature:L1_S25_D2255,feature,L1_S25_D2255,L1,L1_S25,0.0,0.0
feature:L1_S25_D2260,feature,L1_S25_D2260,L1,L1_S25,0.0,0.0
feature:L1_S25_D2265,feature,L1_S25_D2265,L1,L1_S25,0.0,0.0
feature:L1_S25_D2270,feature,L1_S25_D2270,L1,L1_S25,0.0,0.0
feature:L1_S25_D2275,feature,L1_S25_D2275,L1,L1_S25,0.0,0.0
feature:L1_S25_D2280,feature,L1_S25_D2280,L1,L1_S25,0.0,0.0
feature:L1_S25_D2284,feature,L1_S25_D2284,L1,L1_S25,0.0,0.0
feature:L1_S25_D2289,feature,L1_S25_D2289,L1,L1_S25,0.0,0.0
feature:L1_S25_D2294,feature,L1_S25_D2294,L1,L1_S25,0.0,0.0
feature:L1_S25_D2299,feature,L1_S25_D2299,L1,L1_S25,0.0,0.0
feature:L1_S25_D2304,feature,L1_S25_D2304,L1,L1_S25,0.0,0.0
feature:L1_S25_D2309,feature,L1_S25_D2309,L1,L1_S25,0.0,0.0
feature:L1_S25_D2314,feature,L1_S25_D2314,L1,L1_S25,0.0,0.0
feature:L1_S25_D2319,feature,L1_S25_D2319,L1,L1_S25,0.0,0.0
feature:L1_S25_D2324,feature,L1_S25_D2324,L1,L1_S25,0.0,0.0
feature:L1_S25_D2329,feature,L1_S25_D2329,L1,L1_S25,0.0,0.0
feature:L1_S25_D2333,feature,L1_S25_D2333,L1,L1_S25,0.0,0.0
feature:L1_S25_D2338,feature,L1_S25_D2338,L1,L1_S25,0.0,0.0
feature:L1_S25_D2343,feature,L1_S25_D2343,L1,L1_S25,0.0,0.0
feature:L1_S25_D2348,feature,L1_S25_D2348,L1,L1_S25,0.0,0.0
feature:L1_S25_D2353,feature,L1_S25_D2353,L1,L1_S25,0.0,0.0
feature:L1_S25_D2358,feature,L1_S25_D2358,L1,L1_S25,0.0,0.0
feature:L1_S25_D2362,feature,L1_S25_D2362,L1,L1_S25,0.0,0.0
feature:L1_S25_D2367,feature,L1_S25_D2367,L1,L1_S25,0.0,0.0
feature:L1_S25_D2372,feature,L1_S25_D2372,L1,L1_S25,0.0,0.0
feature:L1_S25_D2377,feature,L1_S25_D2377,L1,L1_S25,0.0,0.0
feature:L1_S25_D2382,feature,L1_S25_D2382,L1,L1_S25,0.0,0.0
feature:L1_S25_D2387,feature,L1_S25_D2387,L1,L1_S25,0.0,0.0
feature:L1_S25_D2392,feature,L1_S25_D2392,L1,L1_S25,0.0,0.0
feature:L1_S25_D2397,feature,L1_S25_D2397,L1,L1_S25,0.0,0.0
feature:L1_S25_D2402,feature,L1_S25_D2402,L1,L1_S25,0.0,0.0
feature:L1_S25_D2406,feature,L1_S25_D2406,L1,L1_S25,0.0,0.0
feature:L1_S25_D2409,feature,L1_S25_D2409,L1,L1_S25,0.0,0.0
feature:L1_S25_D2412,feature,L1_S25_D2412,L1,L1_S25,0.0,0.0
feature:L1_S25_D2415,feature,L1_S25_D2415,L1,L1_S25,0.0,0.0
feature:L1_S25_D2418,feature,L1_S25_D2418,L1,L1_S25,0.0,0.0
feature:L1_S25_D2421,feature,L1_S25_D2421,L1,L1_S25,0.0,0.0
feature:L1_S25_D2424,feature,L1_S25_D2424,L1,L1_S25,0.0,0.0
feature:L1_S25_D2427,feature,L1_S25_D2427,L1,L1_S25,0.0,0.0
feature:L1_S25_D2430,feature,L1_S25_D2430,L1,L1_S25,0.0,0.0
feature:L1_S25_D2432,feature,L1_S25_D2432,L1,L1_S25,0.0,0.0
feature:L1_S25_D2434,feature,L1_S25_D2434,L1,L1_S25,0.0,0.0
feature:L1_S25_D2436,feature,L1_S25_D2436,L1,L1_S25,0.0,0.0
feature:L1_S25_D2438,feature,L1_S25_D2438,L1,L1_S25,0.0,0.0
feature:L1_S25_D2440,feature,L1_S25_D2440,L1,L1_S25,0.0,0.0
feature:L1_S25_D2442,feature,L1_S25_D2442,L1,L1_S25,0.0,0.0
feature:L1_S25_D2444,feature,L1_S25_D2444,L1,L1_S25,0.0,0.0
feature:L1_S25_D2445,feature,L1_S25_D2445,L1,L1_S25,0.0,0.0
feature:L1_S25_D2446,feature,L1_S25_D2446,L1,L1_S25,0.0,0.0
feature:L1_S25_D2448,feature,L1_S25_D2448,L1,L1_S25,0.0,0.0
feature:L1_S25_D2450,feature,L1_S25_D2450,L1,L1_S25,0.0,0.0
feature:L1_S25_D2452,feature,L1_S25_D2452,L1,L1_S25,0.0,0.0
feature:L1_S25_D2453,feature,L1_S25_D2453,L1,L1_S25,0.0,0.0
feature:L1_S25_D2455,feature,L1_S25_D2455,L1,L1_S25,0.0,0.0
feature:L1_S25_D2457,feature,L1_S25_D2457,L1,L1_S25,0.0,0.0
feature:L1_S25_D2459,feature,L1_S25_D2459,L1,L1_S25,0.0,0.0
feature:L1_S25_D2461,feature,L1_S25_D2461,L1,L1_S25,0.0,0.0
feature:L1_S25_D2463,feature,L1_S25_D2463,L1,L1_S25,0.0,0.0
feature:L1_S25_D2465,feature,L1_S25_D2465,L1,L1_S25,0.0,0.0
feature:L1_S25_D2467,feature,L1_S25_D2467,L1,L1_S25,0.0,0.0
feature:L1_S25_D2469,feature,L1_S25_D2469,L1,L1_S25,0.0,0.0
feature:L1_S25_D2471,feature,L1_S25_D2471,L1,L1_S25,0.0,0.0
feature:L1_S25_D2474,feature,L1_S25_D2474,L1,L1_S25,0.0,0.0
feature:L1_S25_D2477,feature,L1_S25_D2477,L1,L1_S25,0.0,0.0
feature:L1_S25_D2480,feature,L1_S25_D2480,L1,L1_S25,0.0,0.0
feature:L1_S25_D2483,feature,L1_S25_D2483,L1,L1_S25,0.0,0.0
feature:L1_S25_D2486,feature,L1_S25_D2486,L1,L1_S25,0.0,0.0
feature:L1_S25_D2489,feature,L1_S25_D2489,L1,L1_S25,0.0,0.0
feature:L1_S25_D2492,feature,L1_S25_D2492,L1,L1_S25,0.0,0.0
feature:L1_S25_D2495,feature,L1_S25_D2495,L1,L1_S25,0.0,0.0
feature:L1_S25_D2497,feature,L1_S25_D2497,L1,L1_S25,0.0,0.0
feature:L1_S25_D2499,feature,L1_S25_D2499,L1,L1_S25,0.0,0.0
feature:L1_S25_D2501,feature,L1_S25_D2501,L1,L1_S25,0.0,0.0
feature:L1_S25_D2502,feature,L1_S25_D2502,L1,L1_S25,0.0,0.0
feature:L1_S25_D2503,feature,L1_S25_D2503,L1,L1_S25,0.0,0.0
feature:L1_S25_D2505,feature,L1_S25_D2505,L1,L1_S25,0.0,0.0
feature:L1_S25_D2507,feature,L1_S25_D2507,L1,L1_S25,0.0,0.0
feature:L1_S25_D2509,feature,L1_S25_D2509,L1,L1_S25,0.0,0.0
feature:L1_S25_D2511,feature,L1_S25_D2511,L1,L1_S25,0.0,0.0
feature:L1_S25_D2513,feature,L1_S25_D2513,L1,L1_S25,0.0,0.0
feature:L1_S25_D2515,feature,L1_S25_D2515,L1,L1_S25,0.0,0.0
feature:L1_S25_D2518,feature,L1_S25_D2518,L1,L1_S25,0.0,0.0
feature:L1_S25_D2522,feature,L1_S25_D2522,L1,L1_S25,0.0,0.0
feature:L1_S25_D2527,feature,L1_S25_D2527,L1,L1_S25,0.0,0.0
feature:L1_S25_D2532,feature,L1_S25_D2532,L1,L1_S25,0.0,0.0
feature:L1_S25_D2537,feature,L1_S25_D2537,L1,L1_S25,0.0,0.0
feature:L1_S25_D2542,feature,L1_S25_D2542,L1,L1_S25,0.0,0.0
feature:L1_S25_D2547,feature,L1_S25_D2547,L1,L1_S25,0.0,0.0
feature:L1_S25_D2551,feature,L1_S25_D2551,L1,L1_S25,0.0,0.0
feature:L1_S25_D2556,feature,L1_S25_D2556,L1,L1_S25,0.0,0.0
feature:L1_S25_D2561,feature,L1_S25_D2561,L1,L1_S25,0.0,0.0
feature:L1_S25_D2566,feature,L1_S25_D2566,L1,L1_S25,0.0,0.0
feature:L1_S25_D2571,feature,L1_S25_D2571,L1,L1_S25,0.0,0.0
feature:L1_S25_D2576,feature,L1_S25_D2576,L1,L1_S25,0.0,0.0
feature:L1_S25_D2581,feature,L1_S25_D2581,L1,L1_S25,0.0,0.0
feature:L1_S25_D2586,feature,L1_S25_D2586,L1,L1_S25,0.0,0.0
feature:L1_S25_D2591,feature,L1_S25_D2591,L1,L1_S25,0.0,0.0
feature:L1_S25_D2596,feature,L1_S25_D2596,L1,L1_S25,0.0,0.0
feature:L1_S25_D2600,feature,L1_S25_D2600,L1,L1_S25,0.0,0.0
feature:L1_S25_D2605,feature,L1_S25_D2605,L1,L1_S25,0.0,0.0
feature:L1_S25_D2610,feature,L1_S25_D2610,L1,L1_S25,0.0,0.0
feature:L1_S25_D2615,feature,L1_S25_D2615,L1,L1_S25,0.0,0.0
feature:L1_S25_D2620,feature,L1_S25_D2620,L1,L1_S25,0.0,0.0
feature:L1_S25_D2625,feature,L1_S25_D2625,L1,L1_S25,0.0,0.0
feature:L1_S25_D2629,feature,L1_S25_D2629,L1,L1_S25,0.0,0.0
feature:L1_S25_D2634,feature,L1_S25_D2634,L1,L1_S25,0.0,0.0
feature:L1_S25_D2639,feature,L1_S25_D2639,L1,L1_S25,0.0,0.0
feature:L1_S25_D2644,feature,L1_S25_D2644,L1,L1_S25,0.0,0.0
feature:L1_S25_D2649,feature,L1_S25_D2649,L1,L1_S25,0.0,0.0
feature:L1_S25_D2654,feature,L1_S25_D2654,L1,L1_S25,0.0,0.0
feature:L1_S25_D2659,feature,L1_S25_D2659,L1,L1_S25,0.0,0.0
feature:L1_S25_D2664,feature,L1_S25_D2664,L1,L1_S25,0.0,0.0
feature:L1_S25_D2669,feature,L1_S25_D2669,L1,L1_S25,0.0,0.0
feature:L1_S25_D2674,feature,L1_S25_D2674,L1,L1_S25,0.0,0.0
feature:L1_S25_D2679,feature,L1_S25_D2679,L1,L1_S25,0.0,0.0
feature:L1_S25_D2684,feature,L1_S25_D2684,L1,L1_S25,0.0,0.0
feature:L1_S25_D2689,feature,L1_S25_D2689,L1,L1_S25,0.0,0.0
feature:L1_S25_D2694,feature,L1_S25_D2694,L1,L1_S25,0.0,0.0
feature:L1_S25_D2699,feature,L1_S25_D2699,L1,L1_S25,0.0,0.0
feature:L1_S25_D2704,feature,L1_S25_D2704,L1,L1_S25,0.0,0.0
feature:L1_S25_D2709,feature,L1_S25_D2709,L1,L1_S25,0.0,0.0
feature:L1_S25_D2713,feature,L1_S25_D2713,L1,L1_S25,0.0,0.0
feature:L1_S25_D2715,feature,L1_S25_D2715,L1,L1_S25,0.0,0.0
feature:L1_S25_D2717,feature,L1_S25_D2717,L1,L1_S25,0.0,0.0
feature:L1_S25_D2719,feature,L1_S25_D2719,L1,L1_S25,0.0,0.0
feature:L1_S25_D2721,feature,L1_S25_D2721,L1,L1_S25,0.0,0.0
feature:L1_S25_D2723,feature,L1_S25_D2723,L1,L1_S25,0.0,0.0
feature:L1_S25_D2725,feature,L1_S25_D2725,L1,L1_S25,0.0,0.0
feature:L1_S25_D2727,feature,L1_S25_D2727,L1,L1_S25,0.0,0.0
feature:L1_S25_D2728,feature,L1_S25_D2728,L1,L1_S25,0.0,0.0
feature:L1_S25_D2729,feature,L1_S25_D2729,L1,L1_S25,0.0,0.0
feature:L1_S25_D2731,feature,L1_S25_D2731,L1,L1_S25,0.0,0.0
feature:L1_S25_D2733,feature,L1_S25_D2733,L1,L1_S25,0.0,0.0
feature:L1_S25_D2735,feature,L1_S25_D2735,L1,L1_S25,0.0,0.0
feature:L1_S25_D2736,feature,L1_S25_D2736,L1,L1_S25,0.0,0.0
feature:L1_S25_D2738,feature,L1_S25_D2738,L1,L1_S25,0.0,0.0
feature:L1_S25_D2740,feature,L1_S25_D2740,L1,L1_S25,0.0,0.0
feature:L1_S25_D2742,feature,L1_S25_D2742,L1,L1_S25,0.0,0.0
feature:L1_S25_D2744,feature,L1_S25_D2744,L1,L1_S25,0.0,0.0
feature:L1_S25_D2746,feature,L1_S25_D2746,L1,L1_S25,0.0,0.0
feature:L1_S25_D2748,feature,L1_S25_D2748,L1,L1_S25,0.0,0.0
feature:L1_S25_D2750,feature,L1_S25_D2750,L1,L1_S25,0.0,0.0
feature:L1_S25_D2752,feature,L1_S25_D2752,L1,L1_S25,0.0,0.0
feature:L1_S25_D2754,feature,L1_S25_D2754,L1,L1_S25,0.0,0.0
feature:L1_S25_D2757,feature,L1_S25_D2757,L1,L1_S25,0.0,0.0
feature:L1_S25_D2760,feature,L1_S25_D2760,L1,L1_S25,0.0,0.0
feature:L1_S25_D2763,feature,L1_S25_D2763,L1,L1_S25,0.0,0.0
feature:L1_S25_D2766,feature,L1_S25_D2766,L1,L1_S25,0.0,0.0
feature:L1_S25_D2769,feature,L1_S25_D2769,L1,L1_S25,0.0,0.0
feature:L1_S25_D2772,feature,L1_S25_D2772,L1,L1_S25,0.0,0.0
feature:L1_S25_D2775,feature,L1_S25_D2775,L1,L1_S25,0.0,0.0
feature:L1_S25_D2778,feature,L1_S25_D2778,L1,L1_S25,0.0,0.0
feature:L1_S25_D2780,feature,L1_S25_D2780,L1,L1_S25,0.0,0.0
feature:L1_S25_D2782,feature,L1_S25_D2782,L1,L1_S25,0.0,0.0
feature:L1_S25_D2784,feature,L1_S25_D2784,L1,L1_S25,0.0,0.0
feature:L1_S25_D2785,feature,L1_S25_D2785,L1,L1_S25,0.0,0.0
feature:L1_S25_D2786,feature,L1_S25_D2786,L1,L1_S25,0.0,0.0
feature:L1_S25_D2788,feature,L1_S25_D2788,L1,L1_S25,0.0,0.0
feature:L1_S25_D2790,feature,L1_S25_D2790,L1,L1_S25,0.0,0.0
feature:L1_S25_D2792,feature,L1_S25_D2792,L1,L1_S25,0.0,0.0
feature:L1_S25_D2794,feature,L1_S25_D2794,L1,L1_S25,0.0,0.0
feature:L1_S25_D2796,feature,L1_S25_D2796,L1,L1_S25,0.0,0.0
feature:L1_S25_D2798,feature,L1_S25_D2798,L1,L1_S25,0.0,0.0
feature:L1_S25_D2801,feature,L1_S25_D2801,L1,L1_S25,0.0,0.0
feature:L1_S25_D2805,feature,L1_S25_D2805,L1,L1_S25,0.0,0.0
feature:L1_S25_D2810,feature,L1_S25_D2810,L1,L1_S25,0.0,0.0
feature:L1_S25_D2815,feature,L1_S25_D2815,L1,L1_S25,0.0,0.0
feature:L1_S25_D2820,feature,L1_S25_D2820,L1,L1_S25,0.0,0.0
feature:L1_S25_D2825,feature,L1_S25_D2825,L1,L1_S25,0.0,0.0
feature:L1_S25_D2830,feature,L1_S25_D2830,L1,L1_S25,0.0,0.0
feature:L1_S25_D2834,feature,L1_S25_D2834,L1,L1_S25,0.0,0.0
feature:L1_S25_D2839,feature,L1_S25_D2839,L1,L1_S25,0.0,0.0
feature:L1_S25_D2844,feature,L1_S25_D2844,L1,L1_S25,0.0,0.0
feature:L1_S25_D2849,feature,L1_S25_D2849,L1,L1_S25,0.0,0.0
feature:L1_S25_D2854,feature,L1_S25_D2854,L1,L1_S25,0.0,0.0
feature:L1_S25_D2859,feature,L1_S25_D2859,L1,L1_S25,0.0,0.0
feature:L1_S25_D2864,feature,L1_S25_D2864,L1,L1_S25,0.0,0.0
feature:L1_S25_D2869,feature,L1_S25_D2869,L1,L1_S25,0.0,0.0
feature:L1_S25_D2874,feature,L1_S25_D2874,L1,L1_S25,0.0,0.0
feature:L1_S25_D2879,feature,L1_S25_D2879,L1,L1_S25,0.0,0.0
feature:L1_S25_D2883,feature,L1_S25_D2883,L1,L1_S25,0.0,0.0
feature:L1_S25_D2888,feature,L1_S25_D2888,L1,L1_S25,0.0,0.0
feature:L1_S25_D2893,feature,L1_S25_D2893,L1,L1_S25,0.0,0.0
feature:L1_S25_D2898,feature,L1_S25_D2898,L1,L1_S25,0.0,0.0
feature:L1_S25_D2903,feature,L1_S25_D2903,L1,L1_S25,0.0,0.0
feature:L1_S25_D2908,feature,L1_S25_D2908,L1,L1_S25,0.0,0.0
feature:L1_S25_D2912,feature,L1_S25_D2912,L1,L1_S25,0.0,0.0
feature:L1_S25_D2917,feature,L1_S25_D2917,L1,L1_S25,0.0,0.0
feature:L1_S25_D2922,feature,L1_S25_D2922,L1,L1_S25,0.0,0.0
feature:L1_S25_D2927,feature,L1_S25_D2927,L1,L1_S25,0.0,0.0
feature:L1_S25_D2932,feature,L1_S25_D2932,L1,L1_S25,0.0,0.0
feature:L1_S25_D2937,feature,L1_S25_D2937,L1,L1_S25,0.0,0.0
feature:L1_S25_D2942,feature,L1_S25_D2942,L1,L1_S25,0.0,0.0
feature:L1_S25_D2947,feature,L1_S25_D2947,L1,L1_S25,0.0,0.0
feature:L1_S25_D2952,feature,L1_S25_D2952,L1,L1_S25,0.0,0.0
feature:L1_S25_D2957,feature,L1_S25_D2957,L1,L1_S25,0.0,0.0
feature:L1_S25_D2962,feature,L1_S25_D2962,L1,L1_S25,0.0,0.0
feature:L1_S25_D2967,feature,L1_S25_D2967,L1,L1_S25,0.0,0.0
feature:L1_S25_D2972,feature,L1_S25_D2972,L1,L1_S25,0.0,0.0
feature:L1_S25_D2977,feature,L1_S25_D2977,L1,L1_S25,0.0,0.0
feature:L1_S25_D2982,feature,L1_S25_D2982,L1,L1_S25,0.0,0.0
feature:L1_S25_D2987,feature,L1_S25_D2987,L1,L1_S25,0.0,0.0
feature:L1_S25_D2992,feature,L1_S25_D2992,L1,L1_S25,0.0,0.0
feature:L1_S25_D2996,feature,L1_S25_D2996,L1,L1_S25,0.0,0.0
feature:L1_S25_D2998,feature,L1_S25_D2998,L1,L1_S25,0.0,0.0
feature:L1_S25_D3000,feature,L1_S25_D3000,L1,L1_S25,0.0,0.0
feature:L1_S25_D3002,feature,L1_S25_D3002,L1,L1_S25,0.0,0.0
feature:L1_S25_D3004,feature,L1_S25_D3004,L1,L1_S25,0.0,0.0
feature:L1_S25_D3006,feature,L1_S25_D3006,L1,L1_S25,0.0,0.0
feature:L1_S25_D3008,feature,L1_S25_D3008,L1,L1_S25,0.0,0.0
feature:L1_S25_D3010,feature,L1_S25_D3010,L1,L1_S25,0.0,0.0
feature:L1_S25_D3011,feature,L1_S25_D3011,L1,L1_S25,0.0,0.0
feature:L1_S25_D3012,feature,L1_S25_D3012,L1,L1_S25,0.0,0.0
feature:L1_S25_D3014,feature,L1_S25_D3014,L1,L1_S25,0.0,0.0
feature:L1_S25_D3016,feature,L1_S25_D3016,L1,L1_S25,0.0,0.0
feature:L1_S25_D3018,feature,L1_S25_D3018,L1,L1_S25,0.0,0.0
feature:L1_S25_D3019,feature,L1_S25_D3019,L1,L1_S25,0.0,0.0
feature:L1_S25_D3021,feature,L1_S25_D3021,L1,L1_S25,0.0,0.0
feature:L1_S25_D3023,feature,L1_S25_D3023,L1,L1_S25,0.0,0.0
feature:L1_S25_D3025,feature,L1_S25_D3025,L1,L1_S25,0.0,0.0
feature:L1_S25_D3027,feature,L1_S25_D3027,L1,L1_S25,0.0,0.0
feature:L1_S25_D3029,feature,L1_S25_D3029,L1,L1_S25,0.0,0.0
feature:L1_S25_D3031,feature,L1_S25_D3031,L1,L1_S25,0.0,0.0
feature:L1_S25_D3033,feature,L1_S25_D3033,L1,L1_S25,0.0,0.0
feature:L1_S25_D3035,feature,L1_S25_D3035,L1,L1_S25,0.0,0.0
feature:L1_S25_F1852,feature,L1_S25_F1852,L1,L1_S25,0.0,0.0
feature:L1_S25_F1853,feature,L1_S25_F1853,L1,L1_S25,0.0,0.0
feature:L1_S25_F1855,feature,L1_S25_F1855,L1,L1_S25,0.0,0.0
feature:L1_S25_F1856,feature,L1_S25_F1856,L1,L1_S25,0.0,0.0
feature:L1_S25_F1858,feature,L1_S25_F1858,L1,L1_S25,0.0,0.0
feature:L1_S25_F1859,feature,L1_S25_F1859,L1,L1_S25,0.0,0.0
feature:L1_S25_F1861,feature,L1_S25_F1861,L1,L1_S25,0.0,0.0
feature:L1_S25_F1863,feature,L1_S25_F1863,L1,L1_S25,0.0,0.0
feature:L1_S25_F1865,feature,L1_S25_F1865,L1,L1_S25,0.0,0.0
feature:L1_S25_F1866,feature,L1_S25_F1866,L1,L1_S25,0.0,0.0
feature:L1_S25_F1868,feature,L1_S25_F1868,L1,L1_S25,0.0,0.0
feature:L1_S25_F1869,feature,L1_S25_F1869,L1,L1_S25,0.0,0.0
feature:L1_S25_F1870,feature,L1_S25_F1870,L1,L1_S25,0.0,0.0
feature:L1_S25_F1872,feature,L1_S25_F1872,L1,L1_S25,0.0,0.0
feature:L1_S25_F1873,feature,L1_S25_F1873,L1,L1_S25,0.0,0.0
feature:L1_S25_F1874,feature,L1_S25_F1874,L1,L1_S25,0.0,0.0
feature:L1_S25_F1876,feature,L1_S25_F1876,L1,L1_S25,0.0,0.0
feature:L1_S25_F1877,feature,L1_S25_F1877,L1,L1_S25,0.0,0.0
feature:L1_S25_F1878,feature,L1_S25_F1878,L1,L1_S25,0.0,0.0
feature:L1_S25_F1880,feature,L1_S25_F1880,L1,L1_S25,0.0,0.0
feature:L1_S25_F1881,feature,L1_S25_F1881,L1,L1_S25,0.0,0.0
feature:L1_S25_F1882,feature,L1_S25_F1882,L1,L1_S25,0.0,0.0
feature:L1_S25_F1884,feature,L1_S25_F1884,L1,L1_S25,0.0,0.0
feature:L1_S25_F1885,feature,L1_S25_F1885,L1,L1_S25,0.0,0.0
feature:L1_S25_F1886,feature,L1_S25_F1886,L1,L1_S25,0.0,0.0
feature:L1_S25_F1888,feature,L1_S25_F1888,L1,L1_S25,0.0,0.0
feature:L1_S25_F1889,feature,L1_S25_F1889,L1,L1_S25,0.0,0.0
feature:L1_S25_F1890,feature,L1_S25_F1890,L1,L1_S25,0.0,0.0
feature:L1_S25_F1892,feature,L1_S25_F1892,L1,L1_S25,0.0,0.0
feature:L1_S25_F1894,feature,L1_S25_F1894,L1,L1_S25,0.0,0.0
feature:L1_S25_F1896,feature,L1_S25_F1896,L1,L1_S25,0.0,0.0
feature:L1_S25_F1897,feature,L1_S25_F1897,L1,L1_S25,0.0,0.0
feature:L1_S25_F1899,feature,L1_S25_F1899,L1,L1_S25,0.0,0.0
feature:L1_S25_F1900,feature,L1_S25_F1900,L1,L1_S25,0.0,0.0
feature:L1_S25_F1901,feature,L1_S25_F1901,L1,L1_S25,0.0,0.0
feature:L1_S25_F1903,feature,L1_S25_F1903,L1,L1_S25,0.0,0.0
feature:L1_S25_F1904,feature,L1_S25_F1904,L1,L1_S25,0.0,0.0
feature:L1_S25_F1905,feature,L1_S25_F1905,L1,L1_S25,0.0,0.0
feature:L1_S25_F1907,feature,L1_S25_F1907,L1,L1_S25,0.0,0.0
feature:L1_S25_F1908,feature,L1_S25_F1908,L1,L1_S25,0.0,0.0
feature:L1_S25_F1909,feature,L1_S25_F1909,L1,L1_S25,0.0,0.0
