dataset,split,data_type,column,line,station,station_key,feature_kind,feature_id
train_date,train,date,L1_S24_D1843,1,24,L1_S24,D,1843
train_date,train,date,L1_S24_D1845,1,24,L1_S24,D,1845
train_date,train,date,L1_S24_D1847,1,24,L1_S24,D,1847
train_date,train,date,L1_S24_D1849,1,24,L1_S24,D,1849
train_date,train,date,L1_S24_D1851,1,24,L1_S24,D,1851
train_date,train,date,L1_S25_D1854,1,25,L1_S25,D,1854
train_date,train,date,L1_S25_D1857,1,25,L1_S25,D,1857
train_date,train,date,L1_S25_D1860,1,25,L1_S25,D,1860
train_date,train,date,L1_S25_D1862,1,25,L1_S25,D,1862
train_date,train,date,L1_S25_D1864,1,25,L1_S25,D,1864
train_date,train,date,L1_S25_D1867,1,25,L1_S25,D,1867
train_date,train,date,L1_S25_D1871,1,25,L1_S25,D,1871
train_date,train,date,L1_S25_D1875,1,25,L1_S25,D,1875
train_date,train,date,L1_S25_D1879,1,25,L1_S25,D,1879
train_date,train,date,L1_S25_D1883,1,25,L1_S25,D,1883
train_date,train,date,L1_S25_D1887,1,25,L1_S25,D,1887
train_date,train,date,L1_S25_D1891,1,25,L1_S25,D,1891
train_date,train,date,L1_S25_D1893,1,25,L1_S25,D,1893
train_date,train,date,L1_S25_D1895,1,25,L1_S25,D,1895
train_date,train,date,L1_S25_D1898,1,25,L1_S25,D,1898
train_date,train,date,L1_S25_D1902,1,25,L1_S25,D,1902
train_date,train,date,L1_S25_D1906,1,25,L1_S25,D,1906
train_date,train,date,L1_S25_D1911,1,25,L1_S25,D,1911
train_date,train,date,L1_S25_D1916,1,25,L1_S25,D,1916
train_date,train,date,L1_S25_D1921,1,25,L1_S25,D,1921
train_date,train,date,L1_S25_D1926,1,25,L1_S25,D,1926
train_date,train,date,L1_S25_D1931,1,25,L1_S25,D,1931
train_date,train,date,L1_S25_D1935,1,25,L1_S25,D,1935
train_date,train,date,L1_S25_D1940,1,25,L1_S25,D,1940
train_date,train,date,L1_S25_D1945,1,25,L1_S25,D,1945
train_date,train,date,L1_S25_D1950,1,25,L1_S25,D,1950
train_date,train,date,L1_S25_D1955,1,25,L1_S25,D,1955
train_date,train,date,L1_S25_D1960,1,25,L1_S25,D,1960
train_date,train,date,L1_S25_D1965,1,25,L1_S25,D,1965
train_date,train,date,L1_S25_D1970,1,25,L1_S25,D,1970
train_date,train,date,L1_S25_D1975,1,25,L1_S25,D,1975
train_date,train,date,L1_S25_D1980,1,25,L1_S25,D,1980
train_date,train,date,L1_S25_D1984,1,25,L1_S25,D,1984
train_date,train,date,L1_S25_D1989,1,25,L1_S25,D,1989
train_date,train,date,L1_S25_D1994,1,25,L1_S25,D,1994
train_date,train,date,L1_S25_D1999,1,25,L1_S25,D,1999
train_date,train,date,L1_S25_D2004,1,25,L1_S25,D,2004
train_date,train,date,L1_S25_D2009,1,25,L1_S25,D,2009
train_date,train,date,L1_S25_D2013,1,25,L1_S25,D,2013
train_date,train,date,L1_S25_D2018,1,25,L1_S25,D,2018
train_date,train,date,L1_S25_D2023,1,25,L1_S25,D,2023
train_date,train,date,L1_S25_D2028,1,25,L1_S25,D,2028
train_date,train,date,L1_S25_D2033,1,25,L1_S25,D,2033
train_date,train,date,L1_S25_D2038,1,25,L1_S25,D,2038
train_date,train,date,L1_S25_D2043,1,25,L1_S25,D,2043
train_date,train,date,L1_S25_D2048,1,25,L1_S25,D,2048
train_date,train,date,L1_S25_D2053,1,25,L1_S25,D,2053
train_date,train,date,L1_S25_D2058,1,25,L1_S25,D,2058
train_date,train,date,L1_S25_D2063,1,25,L1_S25,D,2063
train_date,train,date,L1_S25_D2068,1,25,L1_S25,D,2068
train_date,train,date,L1_S25_D2073,1,25,L1_S25,D,2073
train_date,train,date,L1_S25_D2078,1,25,L1_S25,D,2078
train_date,train,date,L1_S25_D2083,1,25,L1_S25,D,2083
train_date,train,date,L1_S25_D2088,1,25,L1_S25,D,2088
train_date,train,date,L1_S25_D2093,1,25,L1_S25,D,2093
train_date,train,date,L1_S25_D2098,1,25,L1_S25,D,2098
train_date,train,date,L1_S25_D2103,1,25,L1_S25,D,2103
train_date,train,date,L1_S25_D2108,1,25,L1_S25,D,2108
train_date,train,date,L1_S25_D2113,1,25,L1_S25,D,2113
train_date,train,date,L1_S25_D2118,1,25,L1_S25,D,2118
train_date,train,date,L1_S25_D2123,1,25,L1_S25,D,2123
train_date,train,date,L1_S25_D2128,1,25,L1_S25,D,2128
train_date,train,date,L1_S25_D2133,1,25,L1_S25,D,2133
train_date,train,date,L1_S25_D2138,1,25,L1_S25,D,2138
train_date,train,date,L1_S25_D2140,1,25,L1_S25,D,2140
train_date,train,date,L1_S25_D2143,1,25,L1_S25,D,2143
train_date,train,date,L1_S25_D2146,1,25,L1_S25,D,2146
train_date,train,date,L1_S25_D2149,1,25,L1_S25,D,2149
train_date,train,date,L1_S25_D2151,1,25,L1_S25,D,2151
train_date,train,date,L1_S25_D2154,1,25,L1_S25,D,2154
train_date,train,date,L1_S25_D2157,1,25,L1_S25,D,2157
train_date,train,date,L1_S25_D2160,1,25,L1_S25,D,2160
train_date,train,date,L1_S25_D2163,1,25,L1_S25,D,2163
train_date,train,date,L1_S25_D2166,1,25,L1_S25,D,2166
train_date,train,date,L1_S25_D2169,1,25,L1_S25,D,2169
train_date,train,date,L1_S25_D2172,1,25,L1_S25,D,2172
train_date,train,date,L1_S25_D2175,1,25,L1_S25,D,2175
train_date,train,date,L1_S25_D2178,1,25,L1_S25,D,2178
train_date,train,date,L1_S25_D2180,1,25,L1_S25,D,2180
train_date,train,date,L1_S25_D2183,1,25,L1_S25,D,2183
train_date,train,date,L1_S25_D2186,1,25,L1_S25,D,2186
train_date,train,date,L1_S25_D2189,1,25,L1_S25,D,2189
train_date,train,date,L1_S25_D2192,1,25,L1_S25,D,2192
train_date,train,date,L1_S25_D2195,1,25,L1_S25,D,2195
train_date,train,date,L1_S25_D2198,1,25,L1_S25,D,2198
train_date,train,date,L1_S25_D2201,1,25,L1_S25,D,2201
train_date,train,date,L1_S25_D2204,1,25,L1_S25,D,2204
train_date,train,date,L1_S25_D2206,1,25,L1_S25,D,2206
train_date,train,date,L1_S25_D2209,1,25,L1_S25,D,2209
train_date,train,date,L1_S25_D2212,1,25,L1_S25,D,2212
train_date,train,date,L1_S25_D2214,1,25,L1_S25,D,2214
train_date,train,date,L1_S25_D2216,1,25,L1_S25,D,2216
train_date,train,date,L1_S25_D2219,1,25,L1_S25,D,2219
train_date,train,date,L1_S25_D2222,1,25,L1_S25,D,2222
train_date,train,date,L1_S25_D2225,1,25,L1_S25,D,2225
train_date,train,date,L1_S25_D2228,1,25,L1_S25,D,2228
train_date,train,date,L1_S25_D2230,1,25,L1_S25,D,2230
train_date,train,date,L1_S25_D2232,1,25,L1_S25,D,2232
train_date,train,date,L1_S25_D2234,1,25,L1_S25,D,2234
train_date,train,date,L1_S25_D2235,1,25,L1_S25,D,2235
train_date,train,date,L1_S25_D2236,1,25,L1_S25,D,2236
train_date,train,date,L1_S25_D2238,1,25,L1_S25,D,2238
train_date,train,date,L1_S25_D2240,1,25,L1_S25,D,2240
train_date,train,date,L1_S25_D2242,1,25,L1_S25,D,2242
train_date,train,date,L1_S25_D2244,1,25,L1_S25,D,2244
train_date,train,date,L1_S25_D2246,1,25,L1_S25,D,2246
train_date,train,date,L1_S25_D2248,1,25,L1_S25,D,2248
train_date,train,date,L1_S25_D2251,1,25,L1_S25,D,2251
train_date,train,date,L1_S25_D2255,1,25,L1_S25,D,2255
train_date,train,date,L1_S25_D2260,1,25,L1_S25,D,2260
train_date,train,date,L1_S25_D2265,1,25,L1_S25,D,2265
train_date,train,date,L1_S25_D2270,1,25,L1_S25,D,2270
train_date,train,date,L1_S25_D2275,1,25,L1_S25,D,2275
train_date,train,date,L1_S25_D2280,1,25,L1_S25,D,2280
train_date,train,date,L1_S25_D2284,1,25,L1_S25,D,2284
train_date,train,date,L1_S25_D2289,1,25,L1_S25,D,2289
train_date,train,date,L1_S25_D2294,1,25,L1_S25,D,2294
train_date,train,date,L1_S25_D2299,1,25,L1_S25,D,2299
train_date,train,date,L1_S25_D2304,1,25,L1_S25,D,2304
train_date,train,date,L1_S25_D2309,1,25,L1_S25,D,2309
train_date,train,date,L1_S25_D2314,1,25,L1_S25,D,2314
train_date,train,date,L1_S25_D2319,1,25,L1_S25,D,2319
train_date,train,date,L1_S25_D2324,1,25,L1_S25,D,2324
train_date,train,date,L1_S25_D2329,1,25,L1_S25,D,2329
train_date,train,date,L1_S25_D2333,1,25,L1_S25,D,2333
train_date,train,date,L1_S25_D2338,1,25,L1_S25,D,2338
train_date,train,date,L1_S25_D2343,1,25,L1_S25,D,2343
train_date,train,date,L1_S25_D2348,1,25,L1_S25,D,2348
train_date,train,date,L1_S25_D2353,1,25,L1_S25,D,2353
train_date,train,date,L1_S25_D2358,1,25,L1_S25,D,2358
train_date,train,date,L1_S25_D2362,1,25,L1_S25,D,2362
train_date,train,date,L1_S25_D2367,1,25,L1_S25,D,2367
train_date,train,date,L1_S25_D2372,1,25,L1_S25,D,2372
train_date,train,date,L1_S25_D2377,1,25,L1_S25,D,2377
train_date,train,date,L1_S25_D2382,1,25,L1_S25,D,2382
train_date,train,date,L1_S25_D2387,1,25,L1_S25,D,2387
train_date,train,date,L1_S25_D2392,1,25,L1_S25,D,2392
train_date,train,date,L1_S25_D2397,1,25,L1_S25,D,2397
train_date,train,date,L1_S25_D2402,1,25,L1_S25,D,2402
train_date,train,date,L1_S25_D2406,1,25,L1_S25,D,2406
train_date,train,date,L1_S25_D2409,1,25,L1_S25,D,2409
train_date,train,date,L1_S25_D2412,1,25,L1_S25,D,2412
train_date,train,date,L1_S25_D2415,1,25,L1_S25,D,2415
train_date,train,date,L1_S25_D2418,1,25,L1_S25,D,2418
train_date,train,date,L1_S25_D2421,1,25,L1_S25,D,2421
train_date,train,date,L1_S25_D2424,1,25,L1_S25,D,2424
train_date,train,date,L1_S25_D2427,1,25,L1_S25,D,2427
train_date,train,date,L1_S25_D2430,1,25,L1_S25,D,2430
train_date,train,date,L1_S25_D2432,1,25,L1_S25,D,2432
train_date,train,date,L1_S25_D2434,1,25,L1_S25,D,2434
train_date,train,date,L1_S25_D2436,1,25,L1_S25,D,2436
train_date,train,date,L1_S25_D2438,1,25,L1_S25,D,2438
train_date,train,date,L1_S25_D2440,1,25,L1_S25,D,2440
train_date,train,date,L1_S25_D2442,1,25,L1_S25,D,2442
train_date,train,date,L1_S25_D2444,1,25,L1_S25,D,2444
train_date,train,date,L1_S25_D2445,1,25,L1_S25,D,2445
train_date,train,date,L1_S25_D2446,1,25,L1_S25,D,2446
train_date,train,date,L1_S25_D2448,1,25,L1_S25,D,2448
train_date,train,date,L1_S25_D2450,1,25,L1_S25,D,2450
train_date,train,date,L1_S25_D2452,1,25,L1_S25,D,2452
train_date,train,date,L1_S25_D2453,1,25,L1_S25,D,2453
train_date,train,date,L1_S25_D2455,1,25,L1_S25,D,2455
train_date,train,date,L1_S25_D2457,1,25,L1_S25,D,2457
train_date,train,date,L1_S25_D2459,1,25,L1_S25,D,2459
train_date,train,date,L1_S25_D2461,1,25,L1_S25,D,2461
train_date,train,date,L1_S25_D2463,1,25,L1_S25,D,2463
train_date,train,date,L1_S25_D2465,1,25,L1_S25,D,2465
train_date,train,date,L1_S25_D2467,1,25,L1_S25,D,2467
train_date,train,date,L1_S25_D2469,1,25,L1_S25,D,2469
train_date,train,date,L1_S25_D2471,1,25,L1_S25,D,2471
train_date,train,date,L1_S25_D2474,1,25,L1_S25,D,2474
train_date,train,date,L1_S25_D2477,1,25,L1_S25,D,2477
train_date,train,date,L1_S25_D2480,1,25,L1_S25,D,2480
train_date,train,date,L1_S25_D2483,1,25,L1_S25,D,2483
train_date,train,date,L1_S25_D2486,1,25,L1_S25,D,2486
train_date,train,date,L1_S25_D2489,1,25,L1_S25,D,2489
train_date,train,date,L1_S25_D2492,1,25,L1_S25,D,2492
train_date,train,date,L1_S25_D2495,1,25,L1_S25,D,2495
train_date,train,date,L1_S25_D2497,1,25,L1_S25,D,2497
train_date,train,date,L1_S25_D2499,1,25,L1_S25,D,2499
train_date,train,date,L1_S25_D2501,1,25,L1_S25,D,2501
train_date,train,date,L1_S25_D2502,1,25,L1_S25,D,2502
train_date,train,date,L1_S25_D2503,1,25,L1_S25,D,2503
train_date,train,date,L1_S25_D2505,1,25,L1_S25,D,2505
train_date,train,date,L1_S25_D2507,1,25,L1_S25,D,2507
train_date,train,date,L1_S25_D2509,1,25,L1_S25,D,2509
train_date,train,date,L1_S25_D2511,1,25,L1_S25,D,2511
train_date,train,date,L1_S25_D2513,1,25,L1_S25,D,2513
train_date,train,date,L1_S25_D2515,1,25,L1_S25,D,2515
train_date,train,date,L1_S25_D2518,1,25,L1_S25,D,2518
train_date,train,date,L1_S25_D2522,1,25,L1_S25,D,2522
train_date,train,date,L1_S25_D2527,1,25,L1_S25,D,2527
train_date,train,date,L1_S25_D2532,1,25,L1_S25,D,2532
train_date,train,date,L1_S25_D2537,1,25,L1_S25,D,2537
train_date,train,date,L1_S25_D2542,1,25,L1_S25,D,2542
train_date,train,date,L1_S25_D2547,1,25,L1_S25,D,2547
train_date,train,date,L1_S25_D2551,1,25,L1_S25,D,2551
train_date,train,date,L1_S25_D2556,1,25,L1_S25,D,2556
train_date,train,date,L1_S25_D2561,1,25,L1_S25,D,2561
train_date,train,date,L1_S25_D2566,1,25,L1_S25,D,2566
train_date,train,date,L1_S25_D2571,1,25,L1_S25,D,2571
train_date,train,date,L1_S25_D2576,1,25,L1_S25,D,2576
train_date,train,date,L1_S25_D2581,1,25,L1_S25,D,2581
train_date,train,date,L1_S25_D2586,1,25,L1_S25,D,2586
train_date,train,date,L1_S25_D2591,1,25,L1_S25,D,2591
train_date,train,date,L1_S25_D2596,1,25,L1_S25,D,2596
train_date,train,date,L1_S25_D2600,1,25,L1_S25,D,2600
train_date,train,date,L1_S25_D2605,1,25,L1_S25,D,2605
train_date,train,date,L1_S25_D2610,1,25,L1_S25,D,2610
train_date,train,date,L1_S25_D2615,1,25,L1_S25,D,2615
train_date,train,date,L1_S25_D2620,1,25,L1_S25,D,2620
train_date,train,date,L1_S25_D2625,1,25,L1_S25,D,2625
train_date,train,date,L1_S25_D2629,1,25,L1_S25,D,2629
train_date,train,date,L1_S25_D2634,1,25,L1_S25,D,2634
train_date,train,date,L1_S25_D2639,1,25,L1_S25,D,2639
train_date,train,date,L1_S25_D2644,1,25,L1_S25,D,2644
train_date,train,date,L1_S25_D2649,1,25,L1_S25,D,2649
train_date,train,date,L1_S25_D2654,1,25,L1_S25,D,2654
train_date,train,date,L1_S25_D2659,1,25,L1_S25,D,2659
train_date,train,date,L1_S25_D2664,1,25,L1_S25,D,2664
train_date,train,date,L1_S25_D2669,1,25,L1_S25,D,2669
train_date,train,date,L1_S25_D2674,1,25,L1_S25,D,2674
train_date,train,date,L1_S25_D2679,1,25,L1_S25,D,2679
train_date,train,date,L1_S25_D2684,1,25,L1_S25,D,2684
train_date,train,date,L1_S25_D2689,1,25,L1_S25,D,2689
train_date,train,date,L1_S25_D2694,1,25,L1_S25,D,2694
train_date,train,date,L1_S25_D2699,1,25,L1_S25,D,2699
train_date,train,date,L1_S25_D2704,1,25,L1_S25,D,2704
train_date,train,date,L1_S25_D2709,1,25,L1_S25,D,2709
train_date,train,date,L1_S25_D2713,1,25,L1_S25,D,2713
train_date,train,date,L1_S25_D2715,1,25,L1_S25,D,2715
train_date,train,date,L1_S25_D2717,1,25,L1_S25,D,2717
train_date,train,date,L1_S25_D2719,1,25,L1_S25,D,2719
train_date,train,date,L1_S25_D2721,1,25,L1_S25,D,2721
train_date,train,date,L1_S25_D2723,1,25,L1_S25,D,2723
train_date,train,date,L1_S25_D2725,1,25,L1_S25,D,2725
train_date,train,date,L1_S25_D2727,1,25,L1_S25,D,2727
train_date,train,date,L1_S25_D2728,1,25,L1_S25,D,2728
train_date,train,date,L1_S25_D2729,1,25,L1_S25,D,2729
train_date,train,date,L1_S25_D2731,1,25,L1_S25,D,2731
train_date,train,date,L1_S25_D2733,1,25,L1_S25,D,2733
train_date,train,date,L1_S25_D2735,1,25,L1_S25,D,2735
train_date,train,date,L1_S25_D2736,1,25,L1_S25,D,2736
train_date,train,date,L1_S25_D2738,1,25,L1_S25,D,2738
train_date,train,date,L1_S25_D2740,1,25,L1_S25,D,2740
train_date,train,date,L1_S25_D2742,1,25,L1_S25,D,2742
train_date,train,date,L1_S25_D2744,1,25,L1_S25,D,2744
train_date,train,date,L1_S25_D2746,1,25,L1_S25,D,2746
train_date,train,date,L1_S25_D2748,1,25,L1_S25,D,2748
train_date,train,date,L1_S25_D2750,1,25,L1_S25,D,2750
train_date,train,date,L1_S25_D2752,1,25,L1_S25,D,2752
train_date,train,date,L1_S25_D2754,1,25,L1_S25,D,2754
train_date,train,date,L1_S25_D2757,1,25,L1_S25,D,2757
train_date,train,date,L1_S25_D2760,1,25,L1_S25,D,2760
train_date,train,date,L1_S25_D2763,1,25,L1_S25,D,2763
train_date,train,date,L1_S25_D2766,1,25,L1_S25,D,2766
train_date,train,date,L1_S25_D2769,1,25,L1_S25,D,2769
train_date,train,date,L1_S25_D2772,1,25,L1_S25,D,2772
train_date,train,date,L1_S25_D2775,1,25,L1_S25,D,2775
train_date,train,date,L1_S25_D2778,1,25,L1_S25,D,2778
train_date,train,date,L1_S25_D2780,1,25,L1_S25,D,2780
train_date,train,date,L1_S25_D2782,1,25,L1_S25,D,2782
train_date,train,date,L1_S25_D2784,1,25,L1_S25,D,2784
train_date,train,date,L1_S25_D2785,1,25,L1_S25,D,2785
train_date,train,date,L1_S25_D2786,1,25,L1_S25,D,2786
train_date,train,date,L1_S25_D2788,1,25,L1_S25,D,2788
train_date,train,date,L1_S25_D2790,1,25,L1_S25,D,2790
train_date,train,date,L1_S25_D2792,1,25,L1_S25,D,2792
train_date,train,date,L1_S25_D2794,1,25,L1_S25,D,2794
train_date,train,date,L1_S25_D2796,1,25,L1_S25,D,2796
train_date,train,date,L1_S25_D2798,1,25,L1_S25,D,2798
train_date,train,date,L1_S25_D2801,1,25,L1_S25,D,2801
train_date,train,date,L1_S25_D2805,1,25,L1_S25,D,2805
train_date,train,date,L1_S25_D2810,1,25,L1_S25,D,2810
train_date,train,date,L1_S25_D2815,1,25,L1_S25,D,2815
train_date,train,date,L1_S25_D2820,1,25,L1_S25,D,2820
train_date,train,date,L1_S25_D2825,1,25,L1_S25,D,2825
train_date,train,date,L1_S25_D2830,1,25,L1_S25,D,2830
train_date,train,date,L1_S25_D2834,1,25,L1_S25,D,2834
train_date,train,date,L1_S25_D2839,1,25,L1_S25,D,2839
train_date,train,date,L1_S25_D2844,1,25,L1_S25,D,2844
train_date,train,date,L1_S25_D2849,1,25,L1_S25,D,2849
train_date,train,date,L1_S25_D2854,1,25,L1_S25,D,2854
train_date,train,date,L1_S25_D2859,1,25,L1_S25,D,2859
train_date,train,date,L1_S25_D2864,1,25,L1_S25,D,2864
train_date,train,date,L1_S25_D2869,1,25,L1_S25,D,2869
train_date,train,date,L1_S25_D2874,1,25,L1_S25,D,2874
train_date,train,date,L1_S25_D2879,1,25,L1_S25,D,2879
train_date,train,date,L1_S25_D2883,1,25,L1_S25,D,2883
train_date,train,date,L1_S25_D2888,1,25,L1_S25,D,2888
train_date,train,date,L1_S25_D2893,1,25,L1_S25,D,2893
train_date,train,date,L1_S25_D2898,1,25,L1_S25,D,2898
train_date,train,date,L1_S25_D2903,1,25,L1_S25,D,2903
train_date,train,date,L1_S25_D2908,1,25,L1_S25,D,2908
train_date,train,date,L1_S25_D2912,1,25,L1_S25,D,2912
train_date,train,date,L1_S25_D2917,1,25,L1_S25,D,2917
train_date,train,date,L1_S25_D2922,1,25,L1_S25,D,2922
train_date,train,date,L1_S25_D2927,1,25,L1_S25,D,2927
train_date,train,date,L1_S25_D2932,1,25,L1_S25,D,2932
train_date,train,date,L1_S25_D2937,1,25,L1_S25,D,2937
train_date,train,date,L1_S25_D2942,1,25,L1_S25,D,2942
train_date,train,date,L1_S25_D2947,1,25,L1_S25,D,2947
train_date,train,date,L1_S25_D2952,1,25,L1_S25,D,2952
train_date,train,date,L1_S25_D2957,1,25,L1_S25,D,2957
train_date,train,date,L1_S25_D2962,1,25,L1_S25,D,2962
train_date,train,date,L1_S25_D2967,1,25,L1_S25,D,2967
train_date,train,date,L1_S25_D2972,1,25,L1_S25,D,2972
train_date,train,date,L1_S25_D2977,1,25,L1_S25,D,2977
train_date,train,date,L1_S25_D2982,1,25,L1_S25,D,2982
train_date,train,date,L1_S25_D2987,1,25,L1_S25,D,2987
train_date,train,date,L1_S25_D2992,1,25,L1_S25,D,2992
train_date,train,date,L1_S25_D2996,1,25,L1_S25,D,2996
train_date,train,date,L1_S25_D2998,1,25,L1_S25,D,2998
train_date,train,date,L1_S25_D3000,1,25,L1_S25,D,3000
train_date,train,date,L1_S25_D3002,1,25,L1_S25,D,3002
train_date,train,date,L1_S25_D3004,1,25,L1_S25,D,3004
train_date,train,date,L1_S25_D3006,1,25,L1_S25,D,3006
train_date,train,date,L1_S25_D3008,1,25,L1_S25,D,3008
train_date,train,date,L1_S25_D3010,1,25,L1_S25,D,3010
train_date,train,date,L1_S25_D3011,1,25,L1_S25,D,3011
train_date,train,date,L1_S25_D3012,1,25,L1_S25,D,3012
train_date,train,date,L1_S25_D3014,1,25,L1_S25,D,3014
train_date,train,date,L1_S25_D3016,1,25,L1_S25,D,3016
train_date,train,date,L1_S25_D3018,1,25,L1_S25,D,3018
train_date,train,date,L1_S25_D3019,1,25,L1_S25,D,3019
train_date,train,date,L1_S25_D3021,1,25,L1_S25,D,3021
train_date,train,date,L1_S25_D3023,1,25,L1_S25,D,3023
train_date,train,date,L1_S25_D3025,1,25,L1_S25,D,3025
train_date,train,date,L1_S25_D3027,1,25,L1_S25,D,3027
train_date,train,date,L1_S25_D3029,1,25,L1_S25,D,3029
train_date,train,date,L1_S25_D3031,1,25,L1_S25,D,3031
train_date,train,date,L1_S25_D3033,1,25,L1_S25,D,3033
train_date,train,date,L1_S25_D3035,1,25,L1_S25,D,3035
train_date,train,date,L2_S26_D3037,2,26,L2_S26,D,3037
train_date,train,date,L2_S26_D3041,2,26,L2_S26,D,3041
train_date,train,date,L2_S26_D3044,2,26,L2_S26,D,3044
train_date,train,date,L2_S26_D3048,2,26,L2_S26,D,3048
train_date,train,date,L2_S26_D3052,2,26,L2_S26,D,3052
train_date,train,date,L2_S26_D3056,2,26,L2_S26,D,3056
train_date,train,date,L2_S26_D3059,2,26,L2_S26,D,3059
train_date,train,date,L2_S26_D3063,2,26,L2_S26,D,3063
train_date,train,date,L2_S26_D3066,2,26,L2_S26,D,3066
train_date,train,date,L2_S26_D3070,2,26,L2_S26,D,3070
train_date,train,date,L2_S26_D3074,2,26,L2_S26,D,3074
train_date,train,date,L2_S26_D3078,2,26,L2_S26,D,3078
train_date,train,date,L2_S26_D3081,2,26,L2_S26,D,3081
train_date,train,date,L2_S26_D3084,2,26,L2_S26,D,3084
train_date,train,date,L2_S26_D3087,2,26,L2_S26,D,3087
train_date,train,date,L2_S26_D3090,2,26,L2_S26,D,3090
train_date,train,date,L2_S26_D3093,2,26,L2_S26,D,3093
train_date,train,date,L2_S26_D3096,2,26,L2_S26,D,3096
train_date,train,date,L2_S26_D3100,2,26,L2_S26,D,3100
train_date,train,date,L2_S26_D3103,2,26,L2_S26,D,3103
train_date,train,date,L2_S26_D3107,2,26,L2_S26,D,3107
train_date,train,date,L2_S26_D3110,2,26,L2_S26,D,3110
train_date,train,date,L2_S26_D3114,2,26,L2_S26,D,3114
train_date,train,date,L2_S26_D3118,2,26,L2_S26,D,3118
train_date,train,date,L2_S26_D3122,2,26,L2_S26,D,3122
train_date,train,date,L2_S26_D3126,2,26,L2_S26,D,3126
train_date,train,date,L2_S27_D3130,2,27,L2_S27,D,3130
train_date,train,date,L2_S27_D3134,2,27,L2_S27,D,3134
train_date,train,date,L2_S27_D3137,2,27,L2_S27,D,3137
train_date,train,date,L2_S27_D3141,2,27,L2_S27,D,3141
train_date,train,date,L2_S27_D3145,2,27,L2_S27,D,3145
train_date,train,date,L2_S27_D3149,2,27,L2_S27,D,3149
train_date,train,date,L2_S27_D3152,2,27,L2_S27,D,3152
train_date,train,date,L2_S27_D3156,2,27,L2_S27,D,3156
train_date,train,date,L2_S27_D3159,2,27,L2_S27,D,3159
train_date,train,date,L2_S27_D3163,2,27,L2_S27,D,3163
train_date,train,date,L2_S27_D3167,2,27,L2_S27,D,3167
train_date,train,date,L2_S27_D3171,2,27,L2_S27,D,3171
train_date,train,date,L2_S27_D3174,2,27,L2_S27,D,3174
train_date,train,date,L2_S27_D3177,2,27,L2_S27,D,3177
train_date,train,date,L2_S27_D3180,2,27,L2_S27,D,3180
train_date,train,date,L2_S27_D3183,2,27,L2_S27,D,3183
train_date,train,date,L2_S27_D3186,2,27,L2_S27,D,3186
train_date,train,date,L2_S27_D3189,2,27,L2_S27,D,3189
train_date,train,date,L2_S27_D3193,2,27,L2_S27,D,3193
train_date,train,date,L2_S27_D3196,2,27,L2_S27,D,3196
train_date,train,date,L2_S27_D3200,2,27,L2_S27,D,3200
train_date,train,date,L2_S27_D3203,2,27,L2_S27,D,3203
train_date,train,date,L2_S27_D3207,2,27,L2_S27,D,3207
train_date,train,date,L2_S27_D3211,2,27,L2_S27,D,3211
train_date,train,date,L2_S27_D3215,2,27,L2_S27,D,3215
train_date,train,date,L2_S27_D3219,2,27,L2_S27,D,3219
train_date,train,date,L2_S28_D3223,2,28,L2_S28,D,3223
train_date,train,date,L2_S28_D3227,2,28,L2_S28,D,3227
train_date,train,date,L2_S28_D3230,2,28,L2_S28,D,3230
train_date,train,date,L2_S28_D3234,2,28,L2_S28,D,3234
train_date,train,date,L2_S28_D3238,2,28,L2_S28,D,3238
train_date,train,date,L2_S28_D3242,2,28,L2_S28,D,3242
train_date,train,date,L2_S28_D3245,2,28,L2_S28,D,3245
train_date,train,date,L2_S28_D3249,2,28,L2_S28,D,3249
train_date,train,date,L2_S28_D3252,2,28,L2_S28,D,3252
train_date,train,date,L2_S28_D3256,2,28,L2_S28,D,3256
train_date,train,date,L2_S28_D3260,2,28,L2_S28,D,3260
train_date,train,date,L2_S28_D3264,2,28,L2_S28,D,3264
train_date,train,date,L2_S28_D3267,2,28,L2_S28,D,3267
train_date,train,date,L2_S28_D3270,2,28,L2_S28,D,3270
train_date,train,date,L2_S28_D3273,2,28,L2_S28,D,3273
train_date,train,date,L2_S28_D3276,2,28,L2_S28,D,3276
train_date,train,date,L2_S28_D3279,2,28,L2_S28,D,3279
train_date,train,date,L2_S28_D3282,2,28,L2_S28,D,3282
train_date,train,date,L2_S28_D3286,2,28,L2_S28,D,3286
train_date,train,date,L2_S28_D3289,2,28,L2_S28,D,3289
train_date,train,date,L2_S28_D3293,2,28,L2_S28,D,3293
train_date,train,date,L2_S28_D3296,2,28,L2_S28,D,3296
train_date,train,date,L2_S28_D3300,2,28,L2_S28,D,3300
train_date,train,date,L2_S28_D3304,2,28,L2_S28,D,3304
train_date,train,date,L2_S28_D3308,2,28,L2_S28,D,3308
train_date,train,date,L2_S28_D3312,2,28,L2_S28,D,3312
train_date,train,date,L3_S29_D3316,3,29,L3_S29,D,3316
train_date,train,date,L3_S29_D3319,3,29,L3_S29,D,3319
train_date,train,date,L3_S29_D3322,3,29,L3_S29,D,3322
train_date,train,date,L3_S29_D3325,3,29,L3_S29,D,3325
train_date,train,date,L3_S29_D3328,3,29,L3_S29,D,3328
train_date,train,date,L3_S29_D3331,3,29,L3_S29,D,3331
train_date,train,date,L3_S29_D3334,3,29,L3_S29,D,3334
